Key,SourceString,DevComment
"attribute_attackspeed","Vitesse d'attaque",""
"list_attribute_unit_per_second","/s",""
"list_attribute_unit_percentage","%",""
"list_attribute_unit_percentage_per_second","%/s",""
"attribute_level","Niveau",""
"attribute_armor_physical","Armure physique",""
"attribute_armor_strike","Frappe",""
"attribute_armor_pierce","Perforation",""
"attribute_resistance_thermal","Résistance thermique",""
"attribute_resistance_fire","Résistance au feu",""
"attribute_resistance_cold","Résistance au froid",""
"attribute_resistance_nature","Résistance à la nature",""
"attribute_resistance_lightning","Résistance à la foudre",""
"attribute_resistance_poison","Résistance au poison",""
"attribute_resistance_divine","Résistance spirituelle",""
"list_attribute_category_core_stats","Stats principales",""
"list_attribute_category_defensive_stats","Stats défensives",""
"attribute_experience_total","XP Total",""
"attribute_experience_max","MAX",""
"attribute_experience_progress","{0}/{1}","current XP / next level"
"attribute_experience_to_next_level","XP au niveau suivant",""
"attribute_health_regeneration","Régénération de vie",""
"attribute_energy_regeneration","Régénération d'énergie",""
"attribute_energy_to_barrier_rate","Conversion Énergie vers Barrière",""
"attribute_barrier_decay_rate","Taux de dégradation de la barrière",""
"attribute_rage","Rage",""
"attribute_cast_speed","Vitesse d'incantation",""
"attribute_movement_speed","Vitesse de déplacement",""
"attribute_energy_cost_reduction","Réduction du coût en énergie",""
"attribute_cooldown_speed","Vitesse de récupération",""
"attribute_barrier_absorption","Absorption de barrière",""
"attribute_armor_physical_total","Armure physique totale",""
"attribute_armor_pierce_alt","Armure de perforation",""
"attribute_armor_strike_alt","Armure de frappe",""
"attribute_armor_equipment","Équipement",""
"attribute_armor_other_sources","Autres sources",""
"attribute_last_hit_received","Dernier coup reçu",""
"attribute_damage_reduction_strike","Réd. dégâts de frappe",""
"attribute_damage_reduction_pierce","Réd. dégâts de perforation",""
"attribute_resistance_fire_alt","Feu",""
"attribute_resistance_cold_alt","Froid",""
"attribute_resistance_lightning_alt","Foudre",""
"attribute_resistance_poison_alt","Poison",""
"attribute_resistance_stun","Résistance à l'étourdissement",""
"attribute_resistance_bleeding","Résistance au saignement",""
"attribute_resistance_disruption","Résistance à l'interruption",""
"attribute_resistance_slowdown","Résistance au ralentissement",""
"attribute_glancing_blow_chance","Chances de coup d'œil (Mêlée)",""
"attribute_damage_reduction","Réduction de dégâts",""
"attribute_glancing_projectile_chance","Chances de coup d'œil (Projectile)",""
"attribute_damage_reflection","Renvoi de dégâts",""
"attribute_weapon_attack_damage","Dégâts de base",""
"attribute_standard_attack_dps","DPS de l'attaque standard",""
"attribute_attack_area_type","Type de zone d'attaque",""
"attribute_attack_range","Portée d'attaque",""
"attribute_last_attack_used","Dernière attaque utilisée",""
"attribute_damage_inflicted","Dégâts infligés",""
"attribute_single_target_dps","DPS monocible",""
"attribute_damage_gained_as_health","Dégâts convertis en vie",""
"attribute_percentage_damage_per_hit","Pourcentage de dégâts par coup",""
"attribute_damage_physical","Bonus aux dégâts physiques",""
"attribute_damage_thermic","Bonus aux dégâts thermiques",""
"attribute_damage_nature","Bonus aux dégâts naturels",""
"attribute_damage_other","Autres bonus de dégâts",""
"attribute_damage_strike","Dégâts de frappe",""
"attribute_damage_pierce","Dégâts de perforation",""
"attribute_damage_fire","Dégâts de feu",""
"attribute_damage_cold","Dégâts de froid",""
"attribute_damage_lightning","Dégâts de foudre",""
"attribute_damage_poison","Dégâts de poison",""
"attribute_damage_spirit","Dégâts spirituels",""
"attribute_critical_damage_multiplier","Multiplicateur de dégâts critiques",""
"attribute_drain_energy","Drain d'énergie",""
"attribute_drain_vitality","Drain de vitalité",""
"attribute_global_critical_strike_chance","Chances de critique globales",""
"attribute_global_ailment_chance","Chances d'affliction globales",""
"attribute_ailment_staggered","Vacillement",""
"attribute_ailment_bleeding","Saignement",""
"attribute_ailment_burning","Brûlure",""
"attribute_ailment_chilled","Glaçage",""
"attribute_ailment_shocked","Électrocution",""
"attribute_ailment_poisoned","Peste",""
"attribute_ailment_weakened","Affaiblissement",""
"attribute_damage_base_factor_fitness","Facteur de base (Forme)",""
"attribute_damage_base_factor_resolve","Facteur de base (Détermination)",""
"attribute_damage_base_factor_cunning","Facteur de base (Ruse)",""
"attribute_damage_base_factor_highest","Facteur de base (Plus élevé)",""
"attribute_ailment_power_increased","Augmentation de puissance",""
"attribute_ailment_duration","Durée",""
"attribute_ailment_max_stacks","Cumuls max",""
"attribute_ailment_move_speed_reduction","Réd. vitesse de dépl.",""
"attribute_ailment_action_speed_reduction","Réd. vitesse d'action",""
"attribute_damage_per_seconds","Dégâts par seconde",""
"attribute_ailment_total_speed_reduction","Réduction de vitesse totale",""
"attribute_ailment_electrocution_chance","Chances d'électrocution",""
"attribute_ailment_extra_damage_taken","Dégâts supplémentaires subis",""
"attribute_resistance_to","Résistance à",""
"list_attribute_category_character_stats","Stats du personnage",""
"list_attribute_category_pet_and_summon_stats","Stats de familier et d'invocation",""
"list_attribute_category_damage_factors","Facteurs de dégâts",""
"list_attribute_category_requirement_reductions","Réduction des conditions requises",""
"list_attribute_category_ailment_resistances","Résistances aux afflictions",""
"list_attribute_category_ailments","Afflictions",""
"list_attribute_category_offensive_stats","Stats offensives",""
"attribute_current_gold","Or actuel",""
"attribute_highest_gold_count","Record d'or possédé",""
"attribute_experience_gain_rate","Taux de gain d'XP",""
"attribute_time_played","Temps de jeu",""
"attribute_number_of_deaths","Nombre de morts",""
"attribute_time_since_last_death","Temps depuis la dernière mort",""
"attribute_highest_single_damage_taken","Plus gros dégât unique subi",""
"attribute_monsters_killed","Ennemis tués",""
"attribute_greatest_monster_killed","Ennemi le plus fort tué",""
"attribute_greatest_monster_killed_format","{MonsterName} (Nv {Level})",""
"attribute_highest_single_damage_dealt","Plus gros dégât unique infligé",""
"attribute_highest_damage_over_time_dealt","Plus gros dégât sur la durée infligé",""
"attribute_extra_damage_vs","Dégâts suppl. contre",""
"attribute_damage_reduction_from","Réduction de dégâts venant de",""
"attributes_main","Attributs principaux",""
"attributes_secondary","Attributs secondaires",""
"attributes_main_description","Les attributs principaux peuvent être développés pour vous rendre plus compétent dans un domaine précis.",""
"attributes_secondary_description","Chacun représente une combinaison de deux attributs principaux et améliore principalement les dégâts associés.",""
"attribute_agility_abbreviation","Agi","Abbreviation of skill name (3 characters) in Attrib screen"
"attribute_knowledge_abbreviation","Sav","Abbreviation of Attribute name (3 characters) in Attrib screen"
"attribute_might_avbbreviation","Pui","Abbreviation of Attribute name (3 characters) in Attrib screen"
"attribute_vigor_abbreviation","Vig","Abbreviation of Attribute name (3 characters) in Attrib screen"
"attribute_cunning_abbreviation","Rus","Abbreviation of skill name (3 characters)"
"attribute_fitness_abbreviation","For","Abbreviation of skill name (3 characters) in Attrib screen"
"attribute_resolve_abbreviation","Dét","Abbreviation of Attribute name (3 characters) in Attrib screen"
"attributes_level_unlocks","Développement","The point thresholds that unlock new passives."
"attribute_barrier_max","Barrière maximum",""
"attribute_rage_minmax","Rage (Min/Max)",""
"attribute_glancing_blow_dmg_reduction","Dégâts des coups d'œil (Mêlée)",""
"attribute_inital_points","Points de base",""
"attribute_invested_points","Points investis",""
"attribute_mana_reserved","Énergie réservée",""
"attribute_glancing_projectile_dmg_reduction","Dégâts des coups d'œil (Projectile)",""
"attribute_points_from_equipment","Points provenant de l'équipement",""
"attribute_critical_damage","Dégâts critiques",""
"attribute_super_critical_damage","Dégâts super critiques",""
"attribute_resistance_vitalitydrain","Résistance à la vitalité",""
"attribute_resistance_format","{0}%",""
"attribute_resistance_format_capped","{0}% ({1}%)",""
"attribute_cc_stunned","Étourdi",""
"attribute_cc_impairment","Affaiblissement",""
"attribute_time_format","{hours}:{minutes} h",""
"attribute_time_lt_minute_value","< 1 min","Used in place of the attribute_time_format for time values less than 1 minute (for playtime, and ""time since X"" stats)"
"attribute_energy_cost","Coût en énergie",""
"attribute_glancing_blow_title","Coup d'œil (Mêlée)",""
"attribute_glancing_projectile_title","Coup d'œil (Projectile)",""
"attribute_glancing_chance","Chances",""
"attribute_glancing_dmg_reduction","Réduction de dégâts",""
"attribute_health_reserved","Vie réservée",""
