Key,SourceString,DevComment
"da_quest_02_nb_st_sunken_temple.m_Title","The Cursed Nymph",""
"da_quest_02_nb_st_sunken_temple.m_HighVisionGoal","Absorb the Nemesis Energy within Skylla",""
"da_quest_02_nb_st_sunken_temple.m_CompletedGoal","I absorbed the Nemesis Energy within Skylla",""
"da_quest_02_nb_st_sunken_temple.m_Summary","It\'s time to face Skylla. The monster she\'s become will put up a strong fight, but if I use the dye phial to absorb the Nemesis Energy corrupting her, she should turn back into a nymph.",""
"da_quest_02_nb_st_sunken_temple.m_CompletedSummary","I freed Skylla, but Nemesis appeared and killed Glaukos. The dye phial protected me from direct attacks from her, but this is far from over.",""
"da_quest_02_nb_st_sunken_temple.m_Objectives(0).m_Objectives.Description","Open the portal to the Sunken Temple",""
"da_quest_02_nb_st_sunken_temple.m_Objectives(1).m_Objectives.Description","Enter the portal",""
"da_quest_02_nb_st_sunken_temple.m_Objectives(2).m_Objectives.Description","Find Skylla and absorb the Nemesis Energy within her",""
"da_quest_02_nb_st_sunken_temple.m_Objectives(3).m_Objectives.Description","Protect Glaukos",""
"da_quest_02_nb_st_sunken_temple.m_Objectives(4).m_Objectives.Description","Help get the door open",""
"da_quest_02_nb_st_sunken_temple.m_Objectives(5).m_Objectives.Description","Find the other lever and activate it",""
"da_quest_02_nb_st_sunken_temple.m_Objectives(6).m_Objectives.Description","Return to Glaukos",""
"da_quest_02_nb_st_sunken_temple.m_Objectives(7).m_Objectives.Description","Help Glaukos",""
"da_quest_02_nb_st_sunken_temple.m_Objectives(8).m_Objectives.Description","Defeat Skylla",""
"da_quest_02_nb_st_sunken_temple.m_Objectives(9).m_Objectives.Description","Absorb the Nemesis Energy within Skylla",""
"da_quest_02_nb_st_sunken_temple.m_Objectives(10).m_Objectives.Description","Talk to Skylla",""
"da_quest_02_nb_st_sunken_temple.m_Objectives(11).m_Objectives.Description","Flee through the portal to Olympos",""
"da_quest_02_nb_s_ae_arrogant_engineer.m_Title","Anaxis the Shipwright",""
"da_quest_02_nb_s_ae_arrogant_engineer.m_HighVisionGoal","Ensure Anaxis gets safely back to camp",""
"da_quest_02_nb_s_ae_arrogant_engineer.m_CompletedGoal","I helped Anaxis get safely to camp",""
"da_quest_02_nb_s_ae_arrogant_engineer.m_Summary","Captain Theras asked me to keep an eye out for Anaxis, the ship\'s engineer and the only one who could build the crew a new vessel to sail home in.",""
"da_quest_02_nb_s_ae_arrogant_engineer.m_CompletedSummary","I found Anaxis trapped in a haunted prison, but helped him escape and make it back to camp so he can build the shipwrecked crew a new ship.",""
"da_quest_02_nb_s_ae_arrogant_engineer.m_Objectives(0).m_Objectives.Description","Find the shipwright Anaxis",""
"da_quest_02_nb_s_ae_arrogant_engineer.m_Objectives(1).m_Objectives.Description","Find the turtle\'s previous victim",""
"da_quest_02_nb_s_ae_arrogant_engineer.m_Objectives(2).m_Objectives.Description","Talk to the prisoner, Anaxis",""
"da_quest_02_nb_s_ae_arrogant_engineer.m_Objectives(3).m_Objectives.Description","Escape with Anaxis",""
"da_quest_02_nb_s_ae_arrogant_engineer.m_Objectives(4).m_Objectives.Description","Use the lever",""
"da_quest_02_nb_s_ae_arrogant_engineer.m_Objectives(5).m_Objectives.Description","Kill the restless dead",""
"da_quest_02_nb_s_ae_arrogant_engineer.m_Objectives(6).m_Objectives.Description","Give the key to Anaxis",""
"da_quest_02_nb_s_ae_arrogant_engineer.m_Objectives(7).m_Objectives.Description","Find the prison\'s exit",""
"da_quest_02_nb_s_ae_arrogant_engineer.m_Objectives(8).m_Objectives.Description","Defeat the restless dead blocking the exit",""
"da_quest_02_nb_s_ae_arrogant_engineer.m_Objectives(9).m_Objectives.Description","Talk to Anaxis",""
"da_quest_02_nb_s_ae_arrogant_engineer.m_Objectives(10).m_Objectives.Description","Talk to Anaxis and Theras back at camp",""
"da_quest_02_nb_s_ae_arrogant_engineer.m_QuestInformation(0).m_QuestInformation.Summary","Captain Theras asked me to keep an eye out for Anaxis, the ship\'s engineer and the only one who could build the crew a new vessel to sail home in.",""
"da_quest_02_nb_s_ae_arrogant_engineer.m_QuestInformation(1).m_QuestInformation.HighVisionGoal","Help Anaxis",""
"da_quest_02_nb_s_ae_arrogant_engineer.m_QuestInformation(1).m_QuestInformation.Summary","I encountered a man named Anaxis in a haunted prison. He asked for my help to escape back to the surface.",""
"da_quest_02_nb_s_ae_turtle.m_Title","A Turtle\'s Lunch",""
"da_quest_02_nb_s_ae_turtle.m_HighVisionGoal","Fetch Chelonis a cabbage",""
"da_quest_02_nb_s_ae_turtle.m_CompletedGoal","I fetched Chelonis a cabbage",""
"da_quest_02_nb_s_ae_turtle.m_Summary","I encountered a giant, talking turtle as I was exploring the beaches.",""
"da_quest_02_nb_s_ae_turtle.m_CompletedSummary","I navigated the Grotto of Cursed Treasure to get a cabbage for Chelonis.",""
"da_quest_02_nb_s_ae_turtle.m_Objectives(0).m_Objectives.Description","Talk to the giant turtle",""
"da_quest_02_nb_s_ae_turtle.m_Objectives(1).m_Objectives.Description","Enter the Grotto of Cursed Treasure",""
"da_quest_02_nb_s_ae_turtle.m_Objectives(2).m_Objectives.Description","Find a cabbage without touching any treasure",""
"da_quest_02_nb_s_ae_turtle.m_Objectives(3).m_Objectives.Description","Bring the cabbage to Chelonis",""
"da_quest_02_nb_s_ae_turtle.m_QuestInformation(0).m_QuestInformation.Summary","I encountered a giant turtle named Chelonis that gave me a challenge: fetch him a cabbage from within a grotto, without touching a single piece of cursed treasure along the way.",""
"da_quest_02_nb_s_ch_crab_hunter.m_Title","Souvenirs from the Sands",""
"da_quest_02_nb_s_ch_crab_hunter.m_HighVisionGoal","Bring giant crab eggshells to Gorgo",""
"da_quest_02_nb_s_ch_crab_hunter.m_CompletedGoal","I found four trophies from giant crab shells and brought them to Gorgo",""
"da_quest_02_nb_s_ch_crab_hunter.m_Summary","Gorgo, the hunter trader at camp, will be interested in any special giant crab eggshells I can find.",""
"da_quest_02_nb_s_ch_crab_hunter.m_CompletedSummary","I found several special giant crab eggshells and brought them to Gorgo so she can have a trophy from her voyage",""
"da_quest_02_nb_s_ch_crab_hunter.m_Objectives(0).m_Objectives.Description","Collect four giant crab eggshells",""
"da_quest_02_nb_s_ch_crab_hunter.m_Objectives(1).m_Objectives.Description","Bring the eggshells to Gorgo",""
"da_quest_02_nb_s_ch_crab_hunter.m_Objectives(2).m_Objectives.Description","Get a shell from the large eggs",""
"da_quest_02_nb_s_ch_crab_hunter.m_Objectives(3).m_Objectives.Description","Get a shell from the large eggs",""
"da_quest_02_nb_s_ch_crab_hunter.m_Objectives(4).m_Objectives.Description","Get a shell from the large eggs",""
"da_quest_02_nb_s_ch_crab_hunter.m_Objectives(5).m_Objectives.Description","Get a shell from the large eggs",""
"da_quest_02_nb_s_fi_free_friendly_ichthian.m_Title","The Friendly Ichthian",""
"da_quest_02_nb_s_fi_free_friendly_ichthian.m_HighVisionGoal","Free Teeth-Like-Spikes",""
"da_quest_02_nb_s_fi_free_friendly_ichthian.m_CompletedGoal","I freed Teeth-Like-Spikes",""
"da_quest_02_nb_s_fi_free_friendly_ichthian.m_Summary","A friendly ichthian named Teeth-Like-Spikes asked me to free him from his prison in the Ichthian Stronghold.",""
"da_quest_02_nb_s_fi_free_friendly_ichthian.m_CompletedSummary","I freed Teeth-Like-Spikes from his prison in the Ichthian Stronghold",""
"da_quest_02_nb_s_fi_free_friendly_ichthian.m_Objectives(0).m_Objectives.Description","Talk to Teeth-Like-Spikes",""
"da_quest_02_nb_s_fi_free_friendly_ichthian.m_Objectives(1).m_Objectives.Description","Kill the jailer for the cage key",""
"da_quest_02_nb_s_fi_free_friendly_ichthian.m_Objectives(2).m_Objectives.Description","Open the cage",""
"da_quest_02_nb_s_mycenean_treasure_map.m_Title","The Queen\'s Hoard",""
"da_quest_02_nb_s_mycenean_treasure_map.m_HighVisionGoal","Access Queen Erana\'s golden hoard",""
"da_quest_02_nb_s_mycenean_treasure_map.m_CompletedGoal","I found Queen Erana\'s golden hoard",""
"da_quest_02_nb_s_mycenean_treasure_map.m_Summary","I learned of some golden skulls that can be used to gain access to ancient treasure when gathered.",""
"da_quest_02_nb_s_mycenean_treasure_map.m_CompletedSummary","I gathered the golden skulls and uncovered the ancient hoard of treasure, defeating its undead guardians in the process.",""
"da_quest_02_nb_s_mycenean_treasure_map.m_Objectives(0).m_Objectives.Description","Obtain the first golden skull",""
"da_quest_02_nb_s_mycenean_treasure_map.m_Objectives(1).m_Objectives.Description","Obtain the second golden skull",""
"da_quest_02_nb_s_mycenean_treasure_map.m_Objectives(2).m_Objectives.Description","Obtain the third golden skull",""
"da_quest_02_nb_s_mycenean_treasure_map.m_Objectives(3).m_Objectives.Description","Return all skulls to their places to access the hoard",""
"da_quest_02_nb_s_mycenean_treasure_map.m_Objectives(4).m_Objectives.Description","Defeat the gilded dead",""
"da_quest_02_nb_s_mycenean_treasure_map.m_QuestInformation(0).m_QuestInformation.Summary","I found a treasure map with clues",""
"da_quest_02_nb_s_oi_old_ichthian.m_Title","The Ichthian Shaman",""
"da_quest_02_nb_s_oi_old_ichthian.m_HighVisionGoal","Resolve the situation with Eyes-of-Pearl",""
"da_quest_02_nb_s_oi_old_ichthian.m_CompletedGoal","I bested the treacherous Eyes-of-Pearl",""
"da_quest_02_nb_s_oi_old_ichthian.m_Summary","A blind ichthian named Eyes-of-Pearl wants to bargain with me.",""
"da_quest_02_nb_s_oi_old_ichthian.m_CompletedSummary","A blind ichthian named Eyes-of-Pearl tried to trick me, but I defeated him.",""
"da_quest_02_nb_s_oi_old_ichthian.m_Objectives(0).m_Objectives.Description","Talk to Eyes-of-Pearl",""
"da_quest_02_nb_s_oi_old_ichthian.m_Objectives(1).m_Objectives.Description","Drink the Potion",""
"da_quest_02_nb_s_oi_old_ichthian.m_Objectives(2).m_Objectives.Description","Attack the ichthian alchemist.",""
"da_quest_02_nb_s_oi_old_ichthian.m_Objectives(3).m_Objectives.Description","Defeat Eyes-of-Pearl",""
"da_quest_02_nb_s_poor_sailors.m_Title","The Tainted Banquet",""
"da_quest_02_nb_s_poor_sailors.m_HighVisionGoal","Find the missing deckhands",""
"da_quest_02_nb_s_poor_sailors.m_CompletedGoal","I found the missing deckhands",""
"da_quest_02_nb_s_poor_sailors.m_Summary","Three members of the shipwrecked crew have been lost amongst the eastern beaches. I should try to find them.",""
"da_quest_02_nb_s_poor_sailors.m_CompletedSummary","I found Hippias, Clio and Deon. After washing ashore, they ate enchanted food that turned them into pigs. I broke the spells and helped them back to camp.",""
"da_quest_02_nb_s_poor_sailors.m_Objectives(0).m_Objectives.Description","Find the first deckhand",""
"da_quest_02_nb_s_poor_sailors.m_Objectives(1).m_Objectives.Description","Help the first deckhand",""
"da_quest_02_nb_s_poor_sailors.m_Objectives(2).m_Objectives.Description","Talk to Hippias",""
"da_quest_02_nb_s_poor_sailors.m_Objectives(3).m_Objectives.Description","Find the second deckhand",""
"da_quest_02_nb_s_poor_sailors.m_Objectives(4).m_Objectives.Description","Help the second deckhand",""
"da_quest_02_nb_s_poor_sailors.m_Objectives(5).m_Objectives.Description","Talk to Deon",""
"da_quest_02_nb_s_poor_sailors.m_Objectives(6).m_Objectives.Description","Find the third deckhand",""
"da_quest_02_nb_s_poor_sailors.m_Objectives(7).m_Objectives.Description","Help the third deckhand",""
"da_quest_02_nb_s_poor_sailors.m_Objectives(8).m_Objectives.Description","Talk to Clio",""
"da_quest_02_nb_s_poor_sailors.m_Objectives(9).m_Objectives.Description","Talk to the deckhands back at camp",""
"da_quest_02_nb_s_sb_stymphalian_bird.m_Title","Treasure in the mountains",""
"da_quest_02_nb_s_sb_stymphalian_bird.m_HighVisionGoal","PLACEHOLDER HIGH VISION GOAL",""
"da_quest_02_nb_s_sb_stymphalian_bird.m_CompletedGoal","PLACEHOLDER COMPLETED GOAL",""
"da_quest_02_nb_s_sb_stymphalian_bird.m_Summary","PLACEHOLDER SUMMARY",""
"da_quest_02_nb_s_sb_stymphalian_bird.m_CompletedSummary","PLACEHOLDER COMPLETED SUMMRAY",""
"da_quest_02_nb_s_sb_stymphalian_bird.m_Objectives(0).m_Objectives.Description","Talk to the Stymphalian Bird",""
"da_quest_02_nb_s_sb_stymphalian_bird.m_Objectives(1).m_Objectives.Description","Find out what the bird wants",""
"da_quest_02_nb_s_sb_stymphalian_bird.m_Objectives(2).m_Objectives.Description","Find the treasure",""
"da_quest_02_nb_s_sb_stymphalian_bird.m_Objectives(3).m_Objectives.Description","Investigate the nest",""
"da_quest_02_nb_s_sb_stymphalian_bird.m_Objectives(4).m_Objectives.Description","Defeat the Gryphon",""
"da_quest_02_nb_s_sb_stymphalian_bird.m_Objectives(5).m_Objectives.Description","Take the treasure",""
"da_quest_02_nb_s_ss_siren_song.m_Title","The Call of the Song",""
"da_quest_02_nb_s_ss_siren_song.m_HighVisionGoal","Help the siren",""
"da_quest_02_nb_s_ss_siren_song.m_CompletedGoal","I rescued the siren",""
"da_quest_02_nb_s_ss_siren_song.m_Summary","A musician named Sosicles asked me to help rescue a siren that has been captured, since he\'s hoping to learn her song.",""
"da_quest_02_nb_s_ss_siren_song.m_CompletedSummary","I rescued the siren and learned that her kind have been killed and captured by Nemesis. She shared a magical song, which blessed me.",""
"da_quest_02_nb_s_ss_siren_song.m_Objectives(0).m_Objectives.Description","Talk to Sosicles",""
"da_quest_02_nb_s_ss_siren_song.m_Objectives(1).m_Objectives.Description","Defeat the siren\'s captors",""
"da_quest_02_nb_s_ss_siren_song.m_Objectives(2).m_Objectives.Description","Open the siren\'s prison.",""
"da_quest_02_nb_s_ss_siren_song.m_Objectives(3).m_Objectives.Description","Talk to the siren",""
"da_quest_02_nb_s_ss_siren_song.m_Objectives(4).m_Objectives.Description","Listen to the siren\'s song.",""
"da_quest_02_nb_s_tb_twin_brothers.m_Title","Lost Brothers",""
"da_quest_02_nb_s_tb_twin_brothers.m_HighVisionGoal","Get the brothers to return to camp",""
"da_quest_02_nb_s_tb_twin_brothers.m_CompletedGoal","I got the brothers to return to camp",""
"da_quest_02_nb_s_tb_twin_brothers.m_Summary","Koritto asked me to find two brothers, Callimachus and Dolon, who were sent out to scout for food but didn\'t return.",""
"da_quest_02_nb_s_tb_twin_brothers.m_CompletedSummary","The treasure at the top of the mountain was a trap set by a human-hating gryphon, but I defeated it and ensured Callimachus and Dolon made it safely back to camp.",""
"da_quest_02_nb_s_tb_twin_brothers.m_Objectives(0).m_Objectives.Description","Find the brothers",""
"da_quest_02_nb_s_tb_twin_brothers.m_Objectives(1).m_Objectives.Description","Convince the brothers to return",""
"da_quest_02_nb_s_tb_twin_brothers.m_Objectives(2).m_Objectives.Description","Investigate the brothers",""
"da_quest_02_nb_s_tb_twin_brothers.m_Objectives(3).m_Objectives.Description","Save the brothers",""
"da_quest_02_nb_s_tb_twin_brothers.m_Objectives(4).m_Objectives.Description","Check on the brothers",""
"da_quest_02_nb_s_tb_twin_brothers.m_Objectives(5).m_Objectives.Description","Meet Koritto and the brothers in camp",""
"da_quest_02_nb_s_tb_twin_brothers.m_QuestInformation(0).m_QuestInformation.Summary","Two members of the shipwrecked crew, Callimachus and Dolon, are hunting for treasure in the mountains. I\'d be helping out the crew if I can convince them to return after we find the treasure.",""
