Key,SourceString,DevComment
"accessories_tattoo_color","Tattoo Color",""
"accessories_tattoo_age","Tattoo Age",""
"accessories_paint","Body Paint",""
"accessories_paint_color","Body Paint Color",""
"accessories_paint_style","Body Paint Style","This category lists different body paint styles based on pattern and location."
"accessories_paint_type","Body Paint Type","This category lists different body paint types based on texture and intensity."
"accessories_paint_type_01","Thin Chalk",""
"accessories_paint_type_02","Thick Chalk",""
"accessories_paint_type_03","Thin Paint",""
"accessories_paint_type_04","Thick Paint",""
"accessories_paint_type_05","Thin Glaze",""
"accessories_paint_type_06","Thick Glaze",""
"accessories_makeup","Make-up",""
"accessories_makeup_style","Makeup Style","This category uses a 3-point scale describing makeup intensity, ranging from light (1) to strong (3)."
"accessories_makeup_style_01","Light","Scale 1/3"
"accessories_makeup_style_02","Medium","Scale 2/3"
"accessories_makeup_style_03","Strong","Scale 3/3"
"accessories_makeup_nail_color_opacity","Nail Color Opacity",""
"accessories_makeup_lip_gloss","Lip Gloss",""
"accessories_makeup_lip_color_opacity","Lip Color Opacity",""
"accessories_makeup_eyeshadow_metallic","Eyeshadow Metallic",""
"accessories_makeup_eyeshadow_opacity","Eyeshadow Opacity",""
"accessories_makeup_nail_tint","Nail Tint",""
"accessories_makeup_eyeliner_tint","Eyeliner Tint",""
"accessories_makeup_lip_color","Lip Color",""
"accessories_makeup_eyeshadow_tint","Eyeshadow Tint",""
"accessories_extra","Extra",""
"accessories_extra_earring_right","Earring Right",""
"accessories_extra_earring_left","Earring Left",""
"accessories_extra_cloth_color","Cloth Color",""
"accessories_extra_accent_color","Accent Color",""
"accessories_extra_leather_color","Leather Color",""
"accessories_extra_metal_color","Metal Color",""
"face_eyes","Eyes",""
"head_hair_beard_details","Hair & Beard Details",""
