Key,SourceString,DevComment
"Skullbreaker_Feat_StunDuration_1Description","<b>{Duration}%</> increased <me_Stun>Stun</> Duration",""
"Unyielding_0Name","Unyielding",""
"Unyielding_1Description","<b_gold>Level {CurrentLevel}:</>\n<b>{HealthCurrent}%</> increased Health\n<b>+{VitalityResCurrent}|floor()%</> <me_VitalityDam>Vitality</> <me_Resistance>Resistance</>\n<b_gold>Level {NextLevel}:</>\n<b>{HealthNext}%</> increased Health\n<b>+{VitalityResNext}|floor()%</> <me_VitalityDam>Vitality</> <me_Resistance>Resistance</>",""
"Unyielding_Feat_VitalityRes_0Name","Vitality Resistance",""
"Unyielding_Feat_VitalityRes_1Description","<b>+{VitalityRes}%</> <me_VitalityDam>Vitality</> <me_Resistance>Resistance</>\n<b>+{MaxRes}%</> Maximum <me_VitalityDam>Vitality</> <me_Resistance>Resistance</>",""
"Unyielding_Feat_HealthPerVigor_0Name","Health for Vigor",""
"Unyielding_Feat_HealthPerVigor_1Description","<b>+{Health}</> Health per <b>{Vigor}</> <me_Vigor>Vigor</>",""
"Unyielding_Feat_Health_0Name","Health",""
"Unyielding_Feat_Health_1Description","<b>{Health}%</> increased Health",""
"SecondWind_0Name","Second Wind",""
"SecondWind_1Description","<b_gold>Level {CurrentLevel}:</>\nRegenerate <b>{HealthRegenCurrent}%</> Health per second\n<b>{IncrRegenCurrent}|floor()%</> increased Health Regeneration\n<b_gold>Level {NextLevel}:</>\nRegenerate <b>{HealthRegenNext}%</> Health per second\n<b>{IncrRegenNext}|floor()%</> increased Health Regeneration",""
"SecondWind_Feat_Rage_0Name","Rage",""
"SecondWind_Feat_Rage_1Description","<b>{Regen}%</> increased Health Regeneration per <me_Rage>Rage</>",""
"SecondWind_Feat_LowHealth_0Name","Low Health",""
"SecondWind_Feat_LowHealth_1Description","While below <b>{Threshold}%</> Health, regenerate <b>{Regen}%</> Health per second",""
"SecondWind_Feat_HealthRegen_0Name","Health Regeneration",""
"SecondWind_Feat_HealthRegen_1Description","<b>{Regen}%</> increased Health Regeneration",""
"Eviscerate_0Name","Eviscerate",""
"Eviscerate_1Description","<b_gold>Level {CurrentLevel}:</>\nUnlocks <b>Bleed - Rupture</>\n<b>{BleedChanceCurrent}|floor()%</> increased <me_Bleed>Bleed</> Chance\n<b>{BleedDamageCurrent}|floor()%</> increased <me_Bleed>Bleed</> Damage\n<b>{RuptureDamageCurrent}|floor()%</> increased <me_Rupture>Rupture</> Damage\n\n<b_gold>Level {NextLevel}:</>\nUnlocks <b>Bleed - Rupture</>\n<b>{BleedChanceNext}|floor()%</> increased <me_Bleed>Bleed</> Chance\n<b>{BleedDamageNext}|floor()%</> increased <me_Bleed>Bleed</> Damage\n<b>{RuptureDamageNext}|floor()%</> increased <me_Rupture>Rupture</> Damage\n\n<b>Bleed - Rupture</>\nWhen you apply <me_Bleed>Bleed</>, you have a +<b>1%</> chance per <me_Bleed>Bleed</> stack on target to cause <me_Rupture>Rupture</>.",""
"Eviscerate_Feat_Rage_0Name","Rage",""
"Eviscerate_Feat_Rage_1Description","<me_Rupture>Rupture</> deals +<b>{TrueDmg}</> <me_TrueDam>True Damage</> per <me_Rage>Rage</>",""
"Eviscerate_Feat_BleedAmount_0Name","Bleed Amount",""
"Eviscerate_Feat_BleedAmount_1Description","+<b>{BleedAmount}</> Maximum <me_Bleed>Bleed</>",""
"Eviscerate_Feat_BleedDuration_0Name","Bleed Duration",""
"Eviscerate_Feat_BleedDuration_1Description","<b>{BleedDuration}%</> more <me_Bleed>Bleed</> Duration\n<b>{BleedDamage}%</> less <me_Bleed>Bleed</> Damage",""
"InvokerOfWar_0Name","Invoker Of War",""
"InvokerOfWar_1Description","<b_gold>Level {CurrentLevel}:</>\nUnlocks <me_SpellRage>Spell Rage</>\n<b>{SpellDamageCurrent}|floor()%</> increased Spell Damage\n<b>{AttackDamageCurrent}|floor()%</> increased Attack Damage\n\n<b_gold>Level {NextLevel}:</>\nUnlocks <me_SpellRage>Spell Rage</>\n<b>{SpellDamageNext}|floor()%</> increased Spell Damage\n<b>{AttackDamageNext}|floor()%</> increased Attack Damage\n\n<me_SpellRage>Spell Rage</>\n<me_Rage>Rage</> also grants:\n<b>1%</> increased Total Spell Damage per stack\n<b>1%</> increased Cast Speed per stack",""
"InvokerOfWar_Feat_CastSpeed_0Name","Cast Speed",""
"InvokerOfWar_Feat_CastSpeed_1Description","<b>{CastSpeed}|floor()%</> increased Cast Speed",""
"InvokerOfWar_Feat_SpellCrit_0Name","Spell Critical Hit Chance",""
"InvokerOfWar_Feat_SpellCrit_1Description","<b>{CritChance}|floor()%</> increased Spell <me_Critical>Critical Hit</> Chance",""
"InvokerOfWar_Feat_SpellAilment_0Name","Spell Ailment Chance",""
"InvokerOfWar_Feat_SpellAilment_1Description","<b>{AilmentChance}|floor()%</> increased Spell <me_AilmentChance>Ailment Chance</>",""
"Leadership_0Name","Leadership",""
"Leadership_1Description","{DescriptionComponent[PassiveCurrent]}\n{DescriptionComponent[SummonIncreasedDamage]}\n{DescriptionComponent[SummonIncreasedHealth]}\n\n{DescriptionComponent[PassiveNext]}\n{DescriptionComponent[SummonIncreasedDamage2]}\n{DescriptionComponent[SummonIncreasedHealth2]}",""
"Leadership_Feat_Damage_0Name","Summon Damage",""
"Leadership_Feat_Damage_1Description","{DescriptionComponent[SummonIncreasedDamage]}",""
"Leadership_Feat_Health_0Name","Summon Health",""
"Leadership_Feat_Health_1Description","{DescriptionComponent[SummonIncreasedHealth]}",""
"Leadership_Feat_Healing_0Name","Damage and Health",""
"Leadership_Feat_Healing_1Description","{DescriptionComponent[SummonIncreasedDamage]}\n{DescriptionComponent[SummonIncreasedHealth]}",""
