Key,SourceString,DevComment
"Preparation_0Name","Preparation",""
"Preparation_1Description","Emit an <me_Aura>Aura</> with a <b>{data.Radius_UI}|fmt(min_frac=0,max_frac=1)m</> radius.\nAura grants you and allies <b>{data.PoisonDmgIncrease_UI}|fmt(min_frac=0,max_frac=1)%</> increased <me_PoisonDam>Poison Damage</>.\nAura grants you and allies <b>{data.PhysicalDmgIncrease_UI}|fmt(min_frac=0,max_frac=1)%</> increased <me_Physical>Physical Damage</>.",""
"Preparation_Mod_AbilityEnhancement_0Name","Ability Enhancement",""
"Preparation_Mod_AbilityEnhancement_1Description","Grants additional <b>{DmgMod_UI}|fmt(min_frac=0,max_frac=1)%</> increased <me_PoisonDam>Poison</> and <me_Physical>Physical Damage</>.\n<b>+{ReservedMPMod}|round()</> Energy <me_Reserve>reserved</>.",""
"Preparation_Mod_EnhancedAilment_0Name","Enhanced Ailment",""
"Preparation_Mod_EnhancedAilment_1Description","<me_Aura>Aura</> grants you and allies <b>{AilmentChanceMod_UI}|fmt(min_frac=0,max_frac=1)%</> increased <me_AilmentChance>Ailment Chance</>.\nAura grants you and allies <b>{AilmentPowerMod_UI}|fmt(min_frac=0,max_frac=1)%</> increased <me_AilmentPower>Ailment Power</>.\n<b>+{ReservedMPMod}|round()</> Energy <me_Reserve>reserved</>.",""
"Preparation_Mod_EnhancedAilment_2DescriptionShort","<me_Aura>Aura</> grants you and allies <b>{AilmentChanceMod_UI}|fmt(min_frac=0,max_frac=1)%</> increased <me_AilmentChance>Ailment Chance</>.\nAura grants you and allies <b>{AilmentPowerMod_UI}|fmt(min_frac=0,max_frac=1)%</> increased <me_AilmentPower>Ailment Power</>.",""
"Preparation_Mod_EnhancedCriticalHits_0Name","Enhanced Critical Hits",""
"Preparation_Mod_EnhancedCriticalHits_1Description","<me_Aura>Aura</> grants you and allies <b>{CritChanceMod_UI}|fmt(min_frac=0,max_frac=1)%</> increased <me_Critical>Critical Hit</> Chance.\nAura grants you and allies <b>{CritDamageMod_UI}|fmt(min_frac=0,max_frac=1)%</> increased <me_CritDamMult>Critical Damage Multiplier</>.\n<b>+{ReservedMPMod}|round()</> Energy <me_Reserve>reserved</>.",""
"Preparation_Mod_EnhancedCriticalHits_2DescriptionShort","<me_Aura>Aura</> grants you and allies <b>{CritChanceMod_UI}|fmt(min_frac=0,max_frac=1)%</> increased <me_Critical>Critical Hit</> Chance.\nAura grants you and allies <b>{CritDamageMod_UI}|fmt(min_frac=0,max_frac=1)%</> increased <me_CritDamMult>Critical Damage Multiplier</>",""
"Preparation_Mod_ShadowDagger_0Name","Shadow Dagger",""
"Preparation_Mod_ShadowDagger_1Description","Whenever you crit with an active ability, there is a <b>{Chance_UI}|fmt(min_frac=0,max_frac=1)%</> chance a Shadow Dagger backstabs the enemy dealing <b>{Damage}|round()</> <me_PoisonDam>Poison Damage</>.\n<b>+{ReservedMPMod}|round()</> Energy <me_Reserve>reserved</>.",""
"Preparation_Mod_ShadowDagger_2DescriptionShort","Whenever you crit with an active ability, there is a <b>{Chance_UI}|fmt(min_frac=0,max_frac=1)%</> chance a Shadow Dagger backstabs the enemy dealing <b>{Damage}|round()</> <me_PoisonDam>Poison Damage</>.",""
"Preparation_Mod_BladeHoning_0Name","Blade Honing",""
"Preparation_Mod_BladeHoning_1Description","<me_Aura>Aura</> grants you and allies <b>+{DmgMod}|round()</> Weapon <me_PierceDam>Pierce Damage</>.\nGrants you <b>100%</> Weapon Damage converted to <me_PierceDam>Pierce Damage</>.\n<b>+{ReservedMPMod}|round()</> Energy <me_Reserve>reserved</>.\n\nIncompatible with Envenom",""
"Preparation_Mod_BladeHoning_2DescriptionShort","<me_Aura>Aura</> grants you and allies <b>+{DmgMod}|round()</> Weapon <me_PierceDam>Pierce Damage</>.\nGrants you <b>100%</> Weapon Damage converted to <me_PierceDam>Pierce Damage</>.",""
"Preparation_Mod_Envenom_0Name","Envenom",""
"Preparation_Mod_Envenom_1Description","<me_Aura>Aura</> grants you and allies <b>+{DmgMod}|round()</> Weapon <me_PoisonDam>Poison Damage</>.\nGrants you <b>100%</> Weapon Damage converted to <me_PoisonDam>Poison Damage</>.\n<b>+{ReservedMPMod}|round()</> Energy <me_Reserve>reserved</>.\n\nIncompatible with Blade Honing",""
"Preparation_Mod_Envenom_2DescriptionShort","<me_Aura>Aura</> grants you and allies <b>+{DmgMod}|round()</> Weapon <me_PoisonDam>Poison Damage</>.\nGrants you <b>100%</> Weapon Damage converted to <me_PoisonDam>Poison Damage</>.",""
"Preparation_Mod_WeaponCoating_0Name","Weapon Coating",""
"Preparation_Mod_WeaponCoating_1Description","Grants you <b>+{DmgMod}|round()</> <me_PoisonDam>Poison</> Weapon Damage.\nWhenever you hit an enemy with Weapon Attacks you have a secondary <b>{AilmentChance_UI}|fmt(min_frac=0,max_frac=1)%</> chance to apply <me_Plague>Plagued</>.\n<b>+{ReservedMPMod}|round()</> Energy <me_Reserve>reserved</>.",""
"Preparation_Mod_WeaponCoating_2DescriptionShort","Grants you <b>+{DmgMod}|round()</> <me_PoisonDam>Poison</> Weapon Damage.\nWhenever you hit an enemy with Weapon Attacks you have a secondary <b>{AilmentChance_UI}|fmt(min_frac=0,max_frac=1)%</> chance to apply <me_Plague>Plagued</>.",""
"Preparation_Mod_PoisonResistance_0Name","Poison Resistance",""
"Preparation_Mod_PoisonResistance_1Description","<me_Aura>Aura</> grants you and allies <b>+{ResMod_UI}|round()%</> <me_PoisonDam>Poison</> <me_Resistance>Resistance</> and <b>+{MaxResMod_UI}|round()%</> Maximum <me_PoisonDam>Poison</> <me_Resistance>Resistance</>.\n<b>+{ReservedMPMod}|round()</> Energy <me_Reserve>reserved</>.",""
"Preparation_Mod_PoisonResistance_2DescriptionShort","<me_Aura>Aura</> grants you and allies <b>+{ResMod_UI}|round()%</> <me_PoisonDam>Poison</> <me_Resistance>Resistance</> and <b>+{MaxResMod_UI}|round()%</> Maximum <me_PoisonDam>Poison</> <me_Resistance>Resistance</>.",""
"Preparation_Mod_TrailBlazer_0Name","Trail Blazer",""
"Preparation_Mod_TrailBlazer_1Description","<me_Aura>Aura</> grants you and allies <b>{MSMod_UI}|fmt(min_frac=0,max_frac=1)%</> increased Movement Speed, <b>+{ResMod_UI}|fmt(min_frac=0,max_frac=1)%</> <me_Impairment>Impairment</> <me_Resistance>Resistance</> and <b>+{MaxResMod_UI}|fmt(min_frac=0,max_frac=1)%</> Maximum <me_Impairment>Impairment</> <me_Resistance>Resistance</>.\n<b>+{ReservedMPMod}|round()</> Energy <me_Reserve>reserved</>.",""
"Preparation_Mod_TrailBlazer_2DescriptionShort","<me_Aura>Aura</> grants you and allies <b>{MSMod_UI}|fmt(min_frac=0,max_frac=1)%</> increased Movement Speed, <b>+{ResMod_UI}|fmt(min_frac=0,max_frac=1)%</> <me_Impairment>Impairment</> <me_Resistance>Resistance</> and <b>+{MaxResMod_UI}|fmt(min_frac=0,max_frac=1)%</> Maximum <me_Impairment>Impairment</> <me_Resistance>Resistance</>.",""
"MarkForDeath_0Name","Mark for Death",""
"MarkForDeath_1Description","<me_Mark>Mark</> your target.\nWhen you hit the marked enemy, you deal an extra <b>{data.DmgPerc_UI}|fmt(min_frac=0,max_frac=1)%</> of the hit as <me_VitalityDam>Vitality Damage</>. This Damage cannot critically hit.\nThis effect ends, when the target is no longer your <me_Mark>Mark</>.",""
"MarkForDeath_Mod_Weaken_0Name","Weaken",""
"MarkForDeath_Mod_Weaken_1Description","The marked target deals <b>{DmgMod_UI}|fmt(min_frac=0,max_frac=1)%</> reduced Damage.\n<b>+{MPCostMod}|round()</> Energy cost.",""
"MarkForDeath_Mod_Weaken_2DescriptionShort","The marked target deals <b>{DmgMod_UI}|fmt(min_frac=0,max_frac=1)%</> reduced Damage.",""
"MarkForDeath_Mod_Doom_0Name","Apply Doom",""
"MarkForDeath_Mod_Doom_1Description","On use applies <b>{Doom}|round()</> <me_Doom>Doom</>.\n<b>+{MPCostMod}|round()</> Energy cost.",""
"MarkForDeath_Mod_Doom_2DescriptionShort","On use applies <b>{Doom}|round()</> <me_Doom>Doom</>.",""
"MarkForDeath_Mod_PoisonBurst_0Name","Poison Burst",""
"MarkForDeath_Mod_PoisonBurst_1Description","After you have dealt a total of <b>{DmgCap}|round()</> Damage to the debuffed enemy, Mark for Death is consumed dealing <b>{DmgMod_UI}|fmt(min_frac=0,max_frac=1)%</> of that as <me_PoisonDam>Poison Damage</>.",""
"MarkForDeath_Mod_PoisonExplosion_0Name","Poison Explosion",""
"MarkForDeath_Mod_PoisonExplosion_1Description","Poison Burst now deals Damage in a <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)m</> radius. Poison Burst also triggers when the target dies.",""
"MarkForDeath_Mod_PoisonExplosion_2DescriptionShort","Poison Burst now deals Damage in a <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)m</> radius. Poison Burst also triggers when the target dies.",""
"MarkForDeath_Mod_ShadowDagger_0Name","Shadow Dagger",""
"MarkForDeath_Mod_ShadowDagger_1Description","When you critically hit the marked enemy with an active ability, they are hit by a Shadow Dagger dealing <b>{Dmg}|round()</> <me_PoisonDam>Poison Damage</>.",""
"MarkForDeath_Mod_FlowSpender_0Name","Consume Flow",""
"MarkForDeath_Mod_FlowSpender_1Description","When directly used consumes <me_Flow>Flow</> to hit the target with <b>{Amount}|round()</> Shadow Daggers dealing <b>{Dmg}|round()</> <me_PoisonDam>Poison Damage</> each.",""
"Grenade_0Name","Grenade",""
"Grenade_1Description","Throw a grenade.\nDeals <b>{data.Damage}|round()</> <me_FireDam>Fire Damage</> in a <b>{data.Radius_UI}|fmt(min_frac=0,max_frac=1)m</> radius at target location.",""
"Grenade_Mod_PoisonGrenade_0Name","Poison Grenade",""
"Grenade_Mod_PoisonGrenade_1Description","<b>100%</> of explosion Damage and Burning Ground Damage converted to <me_PoisonDam>Poison Damage</>.",""
"Grenade_Mod_BurningGround_0Name","Burning Ground",""
"Grenade_Mod_BurningGround_1Description","Leaves behind burning ground at target location for <b>{Duration}|fmt(min_frac=0,max_frac=1)s</> that deals <b>{Damage}|round()</> <me_FireDam>Fire Damage</> every <b>{Interval}|fmt(min_frac=0,max_frac=1)s</> with <b>{AilmentChance_UI}|fmt(min_frac=0,max_frac=1)%</> <me_AilmentChance>Ailment Chance</>.\nNo <me_Exhaust>Exhaust</>.\n<b>+{BaseCDMod}|fmt(min_frac=0,max_frac=1)s</> Base Cooldown Duration.",""
"Grenade_Mod_BurningGround_2DescriptionShort","Leaves behind burning ground at target location for <b>{Duration}|fmt(min_frac=0,max_frac=1)s</> that deals <b>{Damage}|round()</> <me_FireDam>Fire Damage</> every <b>{Interval}|fmt(min_frac=0,max_frac=1)s</> with <b>{AilmentChance_UI}|fmt(min_frac=0,max_frac=1)%</> <me_AilmentChance>Ailment Chance</>.",""
"Grenade_Mod_Payload_0Name","Payload",""
"Grenade_Mod_Payload_1Description","Instead fires the explosive as a Ranged Weapon Attack. The Projectile deals <b>{WeaponDmgMod_UI}|fmt(min_frac=0,max_frac=1)%</> Weapon Damage on hit and explodes.\nRequires Bow",""
"Grenade_Mod_Fragmentation_0Name","Fragmentation",""
"Grenade_Mod_Fragmentation_1Description","On explosion sends <b>{ProjectileMin}|round()</> to <b>{ProjectileMax}|round()</> metal fragments in all directions dealing <b>{Damage}|round()</> <me_PierceDam>Pierce Damage</> each with <b>{AilmentChance_UI}|fmt(min_frac=0,max_frac=1)%</> <me_AilmentChance>Ailment Chance</>. \nAdditional hits against the same enemy have <b>90%</> less Damage and <b>90%</> less <me_AilmentChance>Ailment Chance</>.\n<b>+{MPCostMod}|round()</> Energy cost.",""
"Grenade_Mod_Fragmentation_2DescriptionShort","On explosion sends <b>{ProjectileMin}|round()</> to <b>{ProjectileMax}|round()</> metal fragments in all directions dealing <b>{Damage}|round()</> <me_PierceDam>Pierce Damage</> each with <b>{AilmentChance_UI}|fmt(min_frac=0,max_frac=1)%</> <me_AilmentChance>Ailment Chance</>. \nConsecutive hits have <b>90%</> less Damage and <b>90%</> less <me_AilmentChance>Ailment Chance</>.",""
"Grenade_Mod_Rupture_0Name","Rupture",""
"Grenade_Mod_Rupture_1Description","Fragmentation hits have <b>{RuptureChance_UI}|fmt(min_frac=0,max_frac=1)%</> <me_Rupture>Rupture</> Chance.\n<b>+{MPCostMod}|round()</> Energy cost.",""
"Grenade_Mod_Rupture_2DescriptionShort","Fragmentation hits have <b>{RuptureChance_UI}|fmt(min_frac=0,max_frac=1)%</> <me_Rupture>Rupture</> Chance.",""
"Grenade_Mod_FlowSpender_0Name","Consume Flow",""
"Grenade_Mod_FlowSpender_1Description","Consumes <me_Flow>Flow</> to launch <b>+{ProjAmountMod}|round()</> Projectiles in a cone.",""
"Grenade_Mod_FlowSpender_2DescriptionShort","Consumes <me_Flow>Flow</> to launch <b>+{ProjAmountMod}|round()</> Projectiles in a cone.",""
"Grenade_Mod_ClusterBomb_0Name","Cluster Bomb",""
"Grenade_Mod_ClusterBomb_1Description","Additional Projectiles instead cause cluster explosions. Cluster explosions deal <b>{DmgMod_UI}|fmt(min_frac=0,max_frac=1)%</> less Damage and have <b>{DmgMod_UI}|fmt(min_frac=0,max_frac=1)%</> less <me_AilmentChance>Ailment Chance</> in a <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)m</> radius.\n<b>+{ProjMod}|round()</> additional Projectiles.\n<b>+{MPCostMod}|round()</> Energy cost.",""
"Grenade_Mod_ClusterBomb_2DescriptionShort","Additional Projectiles instead cause cluster explosions. Cluster explosions deal <b>{DmgMod_UI}|fmt(min_frac=0,max_frac=1)%</> less Damage and have <b>{DmgMod_UI}|fmt(min_frac=0,max_frac=1)%</> less <me_AilmentChance>Ailment Chance</> in a <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)m</> radius.\n<b>+{ProjMod}|round()</> additional Projectiles.",""
"Vanish_0Name","Vanish",""
"Vanish_1Description","Gain <b>{data.MSBonus_UI}|round()%</> increased Movement Speed, <b>{data.DmgBonus_UI}|round()%</> increased Damage for <b>{data.Duration}|fmt(min_frac=0,max_frac=1)s</>.",""
"Vanish_Mod_FlashPowder_0Name","Flash Powder",""
"Vanish_Mod_FlashPowder_1Description","On use <me_Stun>Stuns</> enemies in a <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)m</> radius for <b>{StunDuration}|fmt(min_frac=0,max_frac=1)s</>.\n<b>+{BaseCDMod}|fmt(min_frac=0,max_frac=1)s</> Base Cooldown Duration.\nTags: +<me_Disruption>Disruption</>",""
"Vanish_Mod_FlashPowder_2DescriptionShort","On use <me_Stun>Stuns</> enemies in a <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)m</> radius for <b>{StunDuration}|fmt(min_frac=0,max_frac=1)s</>.",""
"Vanish_Mod_FlowGain_0Name","Gain Flow",""
"Vanish_Mod_FlowGain_1Description","On use gain <me_Flow>Flow</>.\n<b>+{BaseCDMod}|fmt(min_frac=0,max_frac=1)s</> Base Cooldown Duration.",""
"Vanish_Mod_FlowGain_2DescriptionShort","On use gain <me_Flow>Flow</>.",""
"Vanish_Mod_Doom_0Name","Apply Doom",""
"Vanish_Mod_Doom_1Description","Apply <b>{Doom}|round()</> <me_Doom>Doom</> in a <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)m</> radius.\n<b>+{BaseCDMod}|fmt(min_frac=0,max_frac=1)s</> Base Cooldown Duration.",""
"Vanish_Mod_Doom_2DescriptionShort","Apply <b>{Doom}|round()</> <me_Doom>Doom</> in a <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)m</> radius.",""
"Vanish_Mod_EnhancedCriticalHits_0Name","Enhanced Critical Hits",""
"Vanish_Mod_EnhancedCriticalHits_1Description","Grants <b>{CritChanceMod_UI}|round()%</> increased Critical Chance.\nGrants <b>+{CritDmgMod_UI}|round()%</> <me_Critical>Critical Hit</> <me_CritDamMult>Damage Multiplier</>.",""
"Vanish_Mod_EnhancedAilments_0Name","Enhanced Ailments",""
"Vanish_Mod_EnhancedAilments_1Description","Grants <b>{AilmentChanceMod_UI}|round()%</> increased <me_AilmentChance>Ailment Chance</>.\nGrants <b>{AilmentPowerMod_UI}|round()%</> increased <me_AilmentPower>Ailment Power</>.",""
"Vanish_Mod_EnhancedDuration_0Name","Enhanced Duration",""
"Vanish_Mod_EnhancedDuration_1Description","<b>+{DurationMod}|fmt(min_frac=0,max_frac=1)s</> Duration.",""
"Vanish_Mod_DeadlyStrike_0Name","Deadly Strike",""
"Vanish_Mod_DeadlyStrike_1Description","Grants additional <b>{DmgMod_UI}|round()%</> increased Damage.\n<b>{BaseCDMod_UI}|round()%</> less Cooldown Duration.\n<b>{DurationMod_UI}|round()%</> less Duration.",""
"Vanish_Mod_Lifesteal_0Name","Lifesteal",""
"Vanish_Mod_Lifesteal_1Description","Grants <b>+{DmgMod}|round()</> <me_VitalityDam>Vitality</> Weapon Damage.\nGrants <b>{LifestealMod_UI}|round()%</> increased <me_Lifesteal>Lifesteal</>.\n<b>+{BaseCDMod}|fmt(min_frac=0,max_frac=1)s</> Base Cooldown Duration.",""
"Vanish_Mod_Lifesteal_2DescriptionShort","Grants <b>+{DmgMod}|round()</> <me_VitalityDam>Vitality</> Weapon Damage.\nGrants <b>{LifestealMod_UI}|round()%</> increased <me_Lifesteal>Lifesteal</>.",""
"Vanish_Mod_BurstOfSpeed_0Name","Burst of Speed",""
"Vanish_Mod_BurstOfSpeed_1Description","Grants <b>{ActionSpdMod_UI}|round()%</> increased Attack and Cast Speed.\nWhen directly used, gain an additional <b>{MSMod_UI}|round()%</> increased Movement Speed that decays over <b>{Duration}|fmt(min_frac=0,max_frac=1)s</>.",""
"Flicker_0Name","Flicker",""
"Flicker_1Description","Dash <b>{data.TravelDistance_UI}|fmt(min_frac=0,max_frac=1)m</> in target direction dealing <b>{data.MinDmg}|round()</> <me_PierceDam>Pierce Damage</> to enemies you pass through.",""
"Flicker_Mod_MarkFocus_0Name","Mark Focus",""
"Flicker_Mod_MarkFocus_1Description","Deals <b>{DmgMod_UI}|round()%</> more Damage against your <me_Mark>Mark</>.",""
"Flicker_Mod_FlowGain_0Name","Gain Flow",""
"Flicker_Mod_FlowGain_1Description","When you hit your <me_Mark>Mark</>, gain <me_Flow>Flow</>.\n<b>+{BaseCDMod}|fmt(min_frac=0,max_frac=1)s</> Base Cooldown Duration.",""
"Flicker_Mod_FlowGain_2DescriptionShort","When you hit your <me_Mark>Mark</>, gain <me_Flow>Flow</>.",""
"Flicker_Mod_Rupture_0Name","Rupture",""
"Flicker_Mod_Rupture_1Description","On hit <b>{RuptureChance_UI}|fmt(min_frac=0,max_frac=1)%</> <me_Rupture>Rupture</> Chance.",""
"Flicker_Mod_QuickSlash_0Name","Quick Slash",""
"Flicker_Mod_QuickSlash_1Description","Deals <b>{DmgMod_UI}|round()%</> Weapon damage instead.\n<b>{DistanceMod_UI}|round()%</> less Travel Distance.\n<b>{BaseCDMod_UI}|round()%</> less Cooldown Duration.\nRequires Melee Weapon",""
