Key,SourceString,DevComment
"HeavyAttack_1Description","Inflige <b>{data.WeaponDmg_UI}|round()%</> des dégâts de l'arme.\r\nConsomme tout l'<me_Overwhelm>Accablement</> pour <b>50%</> de dégâts supplémentaires.\r\nMêlée : portée de <b>2.5m</>.\r\nÀ distance : <b>100%</> de vitesse de projectile supplémentaire. <b>+1</> <me_Penetration>Pénétration de projectile</>.",""
"HeavyAttack_Mod_Shatter_0Name","Fracas",""
"HeavyAttack_Mod_Shatter_1Description","Possède <b>{DmgPen_UI}%</> de <me_Penetration_Damage>pénétration</> de l'atténuation des dégâts.\r\nLes ennemis touchés ont <b>-{ArmorRed}|round()</> de valeur d'<me_Armor>Armure</> pendant <b>{Duration}|fmt(min_frac=0,max_frac=1)s</> (non cumulable).",""
"HeavyAttack_Mod_SecondHit_0Name","Second coup",""
"HeavyAttack_Mod_SecondHit_1Description","Frappe <b>2</> fois en une seule attaque.\nLe temps d'attaque est <b>20%</> plus long.\n<b>30%</> de dégâts en moins.\nMêlée uniquement.",""
"HeavyAttack_Mod_SecondHit_2DescriptionShort","Frappe <b>2</> fois en une seule attaque. Le temps d'attaque est <b>20%</> plus long.\nMêlée uniquement.",""
"HeavyAttack_Mod_RagingDamage_0Name","Attaque enragée",""
"HeavyAttack_Mod_RagingDamage_1Description","<b>{DmgRageMod_UI}%</> de dégâts supplémentaires par point de <me_Rage>Rage</>.",""
"HeavyAttack_Mod_ProjectilePenetration_0Name","Pénétration de projectile",""
"HeavyAttack_Mod_ProjectilePenetration_1Description","<b>+{ProjPen}</> <me_Penetration>Pénétration de projectile</>.\r\n<b>{ProjSpeedMod_UI}%</> de vitesse de projectile supplémentaire.\r\nArmes à distance uniquement.",""
"HeavyAttack_Mod_StaggeringForce_0Name","Force vacillante",""
"HeavyAttack_Mod_StaggeringForce_1Description","<b>{DmgMod_UI}%</> de dégâts supplémentaires.\n<b>{StunChance_UI}|round()%</> de chances d'<me_Stun>Étourdir</> pendant <b>{StunDuration}|fmt(min_frac=0,max_frac=1)s</>.",""
"HeavyAttack_Mod_WindUp_0Name","Élan",""
"HeavyAttack_Mod_WindUp_1Description","<b>{DmgMod_UI}%</> de dégâts supplémentaires.\n<b>{ASMod_UI}%</> de vitesse d'attaque en moins.",""
"DoomHorn_0Name","Cor de malheur",""
"DoomHorn_1Description","L'appel de votre cor affaiblit les ennemis dans un rayon de <b>{data.Radius_UI}|fmt(min_frac=1,max_frac=1)m</>.\r\nLes ennemis ont <b>-{data.ResRed_UI}|round()%</> de <me_Resistance>Résistance</> aux dégâts pendant <b>{data.DebuffDuration}|fmt(min_frac=1,max_frac=1)s</>.",""
"DoomHorn_Mod_ThunderingHorn_0Name","Cor tonnerre",""
"DoomHorn_Mod_ThunderingHorn_1Description","Utilisé directement, inflige <b>{Damage}|round()</> <me_StrikeDam>Dégâts de frappe</> aux ennemis avec <b>25%</> de <me_AilmentChance>Chances d'affliction</>.\n<b>{ActionSpeedMod_UI}|round()%</> de vitesse d'incantation en moins.\n<b>+{MPCostMod}|round()</> d'Énergie supplémentaire.",""
"DoomHorn_Mod_ThunderingHorn_4Ability_Description","L'appel de votre cor blesse et <me_Weak>affaiblit</> les ennemis dans un rayon de <b>{data.Radius_UI}|fmt(min_frac=1,max_frac=1)m</>.\nUtilisé directement, inflige <b>{data.Damage}|round()</> <me_StrikeDam>Dégâts de frappe</> dans un rayon de <b>{data.Radius_UI}|fmt(min_frac=1,max_frac=1)m</>.\nLes ennemis ont <b>-{data.ResRed_UI}|round()%</> de <me_Resistance>Résistance</> aux dégâts pendant <b>{data.DebuffDuration}|fmt(min_frac=0,max_frac=1)s</>.",""
"DoomHorn_Mod_Intensity_0Name","Intensité",""
"DoomHorn_Mod_Intensity_1Description","Le Cor tonnerre inflige <b>{DmgMod_UI}|round()%</> de dégâts supplémentaires contre les ennemis dans un rayon de <b>{Radius_UI}|fmt(min_frac=1,max_frac=1)m</>.\n<b>+{MPCostMod}</> d'Énergie supplémentaire.",""
"DoomHorn_Mod_Intensity_2DescriptionShort","Inflige <b>{DmgMod_UI}|round()%</> de dégâts supplémentaires contre les ennemis dans un rayon de <b>{Radius_UI}|fmt(min_frac=1,max_frac=1)m</>.",""
"DoomHorn_Mod_Frail_0Name","Frêle",""
"DoomHorn_Mod_Frail_1Description","Les ennemis affectés par le Cor de malheur ont une réduction supplémentaire de <b>-{ResRedMod_UI}|round()%</> de <me_Resistance>Résistance</> aux dégâts.\r\n<b>+{MPCostMod}|round()</> d'Énergie supplémentaire.",""
"DoomHorn_Mod_Siphon_0Name","Siphon",""
"DoomHorn_Mod_Siphon_1Description","Après avoir touché un ennemi avec le Cor de malheur, votre prochain coup contre cet ennemi avec d'autres capacités actives inflige <b>{Damage}|round()</> <me_VitalityDam>Dégâts de vitalité</>.\r\n<b>+{MPCostMod}|round()</> d'Énergie supplémentaire.",""
"DoomHorn_Mod_Siphon_2DescriptionShort","Après avoir touché un ennemi avec le Cor de malheur, votre prochain coup contre cet ennemi avec d'autres capacités actives inflige <b>{Damage}|round()</> <me_VitalityDam>Dégâts de vitalité</>.",""
"DoomHorn_Mod_CrushingSpirit_0Name","Esprit écrasé",""
"DoomHorn_Mod_CrushingSpirit_1Description","Chaque fois que vous touchez un ennemi affecté par le Cor de malheur, il subit <b>{Dmg}|round()</> dégâts d'esprit.\r\n<b>+{MPCostMod}|round()</> d'Énergie supplémentaire.",""
"DoomHorn_Mod_CrushingSpirit_2DescriptionShort","Chaque fois que vous touchez un ennemi affecté par le Cor de malheur, il subit <b>{Dmg}|round()</> dégâts d'esprit.",""
"DoomHorn_Mod_FollowUp_0Name","Suivi",""
"DoomHorn_Mod_FollowUp_1Description","Utilisé directement, vous gagnez <b>{ASMod_UI}|round()%</> de vitesse d'attaque et d'incantation et <b>{DmgMod_UI}|round()%</> de dégâts supplémentaires pendant <b>{Duration}|fmt(min_frac=1,max_frac=1)s</>.",""
"DoomHorn_Mod_LongRange_0Name","Longue portée",""
"DoomHorn_Mod_LongRange_1Description","Rayon de <b>+{RadiusMod_UI}|fmt(min_frac=1,max_frac=1)m</>.\n<b>{CSMod_UI}|round()%</> de vitesse d'incantation en moins.",""
"Barrage_0Name","Barrage",""
"Barrage_1Description","Après un court élan, attaquez <b>5</> fois en infligeant <b>{data.WeaponDmg_UI}|round()% des dégâts de l'arme</>.\r\nNécessite une Dague, une Épée, une Lance ou une Arme à distance.\r\nPeut être annulé en se déplaçant.",""
"Barrage_Mod_Punish_0Name","Punition",""
"Barrage_Mod_Punish_1Description","Inflige <b>{DmgMod_UI}|round()%</> de dégâts supplémentaires contre les ennemis <me_Channel>canalisant</> ou incapables d'agir.",""
"Barrage_Mod_EnhancedAilment_0Name","Affliction améliorée",""
"Barrage_Mod_EnhancedAilment_1Description","La première attaque possède <b>+30%</> de <me_AilmentChance>Chances d'affliction</> de base ajoutées.\n<b>{AilmentMoreMod_UI}|round()%</> de <me_AilmentChance>Chances d'affliction</> supplémentaires.",""
"Barrage_Mod_EnhancedAilment_2DescriptionShort","La première attaque possède <b>+30%</> de <me_AilmentChance>Chances d'affliction</> de base ajoutées.",""
"Barrage_Mod_RampUp_0Name","Montée en puissance",""
"Barrage_Mod_RampUp_1Description","Chaque attaque inflige <b>{DmgMod_UI}|round()%</> de dégâts supplémentaires et possède <b>{AilmentMod_UI}|round()%</> de <me_AilmentChance>Chances d'affliction</> de plus que la précédente.",""
"Barrage_Mod_ExtendedBarrage_0Name","Barrage étendu",""
"Barrage_Mod_ExtendedBarrage_1Description","<b>+3</> attaques supplémentaires.",""
"Barrage_Mod_ProjectilePenetration_0Name","Pénétration de projectile",""
"Barrage_Mod_ProjectilePenetration_1Description","<b>+{ProjPenMod}</> <me_Penetration>Pénétration de projectile</>.\r\n<b>{ProjSpeedMod_UI}|round()%</> de vitesse de projectile supplémentaire.\r\nÀ distance uniquement.",""
"Barrage_Mod_EnhancedPrecision_0Name","Précision améliorée",""
"Barrage_Mod_EnhancedPrecision_1Description","<b>{CritMod_UI}|round()%</> de <me_Critical>Chances de coup critique</> supplémentaires.",""
"Barrage_Mod_Lunge_0Name","Fente",""
"Barrage_Mod_Lunge_1Description","Attaque avec une seule fente rapide à la place.\nInflige <b>{DmgMod_UI}|round()%</> de dégâts supplémentaires contre les ennemis qui <me_Channel>canalisent</>, les <me_Stun>étourdit</> pendant <b>1s</> et rembourse <b>{MPRefund_UI}|round()%</> de l'Énergie dépensée.\nNécessite une Dague, une Épée ou une Lance.",""
"Barrage_Mod_Riposte_0Name","Riposte",""
"Barrage_Mod_Riposte_1Description","Chaque fois qu'un ennemi vous touche, <b>{StoredDmg_UI}|round()%</> des dégâts subis sont stockés (jusqu'à un maximum de <b>{MaxDmg}|round()</>).\nÀ l'utilisation, consomme les dégâts stockés pour les infliger en tant que <me_PierceDam>Dégâts de perforation</> ajoutés.",""
"SweepingStrike_0Name","Frappe circulaire",""
"SweepingStrike_1Description","Frappe en cercle en infligeant <b>{data.WeaponDmg_UI}|round()%</> des dégâts de l'arme dans un rayon de <b>4m</> autour de vous.\nNécessite une Arme de mêlée.",""
"SweepingStrike_Mod_Whirlwind_0Name","Tourbillon",""
"SweepingStrike_Mod_Whirlwind_1Description","À la place, <me_Channel>canalisez</> pour tournoyer en infligeant <b>{WeaponDmg_UI}|fmt(min_frac=0,max_frac=1)%</> des dégâts de l'arme dans un rayon de <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)m</>.\n<b>{MSMod_UI}|fmt(min_frac=0,max_frac=1)%</> de vitesse de déplacement en moins pendant la <me_Channel>canalisation</>.\nTags : +<me_Channel>Canalisation</>",""
"SweepingStrike_Mod_RampUp_0Name","Montée en puissance",""
"SweepingStrike_Mod_RampUp_1Description","Pendant <b>3s</> de <me_Channel>canalisation</>, les dégâts augmentent jusqu'à <b>{DmgRampUp_UI}|round()%</> et le rayon de la zone jusqu'à <b>{AreaRampUp_UI}|round()%</>.\n<b>+{MPCostMod}|round()</> d'Énergie par seconde.",""
"SweepingStrike_Mod_RampUp_2DescriptionShort","Pendant <b>3s</> de <me_Channel>canalisation</>, les dégâts augmentent jusqu'à <b>{DmgRampUp_UI}|round()%</> et le rayon de la zone jusqu'à <b>{AreaRampUp_UI}|round()%</>.",""
"SweepingStrike_Mod_RageGain_0Name","Gain de rage",""
"SweepingStrike_Mod_RageGain_1Description","Gagnez de la <me_Rage>Rage</> à l'impact, pas plus d'une fois toutes les <b>{RageGainCD}|fmt(min_frac=1,max_frac=1)s</>.\n<b>{DmgMod_UI}|round()%</> de dégâts supplémentaires par cumul de <me_Rage>Rage</>.\n<b>+{MPCostMod}|round()</> d'Énergie.\nTourbillon : <b>+{MPTickCostMod}|round()</> d'Énergie par seconde.",""
"SweepingStrike_Mod_RageGain_2DescriptionShort","Gagnez de la <me_Rage>Rage</> à l'impact, pas plus d'une fois toutes les <b>{RageGainCD}|fmt(min_frac=1,max_frac=1)s</>.\n<b>{DmgMod_UI}|round()%</> de dégâts supplémentaires par cumul de <me_Rage>Rage</>.",""
"SweepingStrike_Mod_ConcentratedFury_0Name","Fureur concentrée",""
"SweepingStrike_Mod_ConcentratedFury_1Description","Consomme toute la <me_Rage>Rage</> pour infliger <b>{DmgRageMod_UI}|round()%</> de dégâts supplémentaires par point de <me_Rage>Rage</> consommé.",""
"SweepingStrike_Mod_ConcentratedFury_2DescriptionShort","Consomme toute la <me_Rage>Rage</> pour infliger <b>{DmgRageMod_UI}|round()%</> de dégâts supplémentaires par point de <me_Rage>Rage</> consommé.",""
"SweepingStrike_Mod_DeadlyReach_0Name","Portée mortelle",""
"SweepingStrike_Mod_DeadlyReach_1Description","<b>{DmgEdgeMod_UI}|round()%</> de dégâts supplémentaires sur le bord.",""
"SweepingStrike_Mod_DeadlyReach_2DescriptionShort","<b>{DmgEdgeMod_UI}|round()%</> de dégâts supplémentaires sur le bord.",""
"SweepingStrike_Mod_Overwhelm_0Name","Consommer l'accablement",""
"SweepingStrike_Mod_Overwhelm_1Description","Consomme tout l'<me_Overwhelm>Accablement</> pour <b>{DmgMod_UI}|round()%</> de dégâts supplémentaires et <b>+{AilmentMod_UI}|round()%</> de <me_AilmentChance>Chances d'affliction</> de base.\nTags : +<me_Overwhelm>Accablement</>",""
"SweepingStrike_Mod_Overwhelm_2DescriptionShort","Consomme tout l'<me_Overwhelm>Accablement</> pour <b>{DmgMod_UI}|round()%</> de dégâts supplémentaires et <b>+{AilmentMod_UI}|round()%</> de <me_AilmentChance>Chances d'affliction</> de base.",""
"SweepingStrike_Mod_Siphon_0Name","Siphon",""
"SweepingStrike_Mod_Siphon_1Description","Inflige <b>{VitDmg}|round()</> <me_VitalityDam>Dégâts de vitalité</>.\nLes ennemis touchés subissent <b>{VitDot}|round()</> <me_VitalityDam>Dégâts de vitalité</> chaque seconde et ont <b>-15%</> de <me_Bleed>Résistance</> au <me_Bleed>Saignement</> pendant <b>4s</>.\n<b>{DmgMod_UI}|round()%</> de dégâts d'arme en moins.\n<b>+{MPCostMod}|round()</> d'Énergie.\nTourbillon : <b>+{MPTickCostMod}|round()</> d'Énergie par seconde.",""
"SweepingStrike_Mod_Siphon_2DescriptionShort","Les ennemis touchés subissent <b>{VitDot}|round()</> <me_VitalityDam>Dégâts de vitalité</> chaque seconde et ont <b>-15%</> de <me_Bleed>Résistance</> au <me_Bleed>Saignement</> pendant <b>4s</>.",""
"SweepingStrike_Mod_Sunder_0Name","Fracasser",""
"SweepingStrike_Mod_Sunder_1Description","Les ennemis touchés sont <me_Slow>ralentis</> de <b>{Slow_UI}|round()%</> et ont <b>{ArmorReduction}|round()</> de valeur d'<me_Armor>Armure</> pendant <b>{Duration}|fmt(min_frac=1,max_frac=1)s</> (non cumulable).\n<b>+{MPCostMod}|round()</> d'Énergie.\nTourbillon : <b>+{MPTickCostMod}|round()</> d'Énergie par seconde.",""
"SweepingStrike_Mod_Sunder_2DescriptionShort","Les ennemis touchés sont <me_Slow>ralentis</> de <b>{Slow_UI}|round()%</> et ont <b>{ArmorReduction}|round()</> de valeur d'<me_Armor>Armure</> pendant <b>{Duration}|fmt(min_frac=1,max_frac=1)s</> (non cumulable).",""
"SweepingStrike_Mod_LastingSweep_0Name","Frappe persistante",""
"SweepingStrike_Mod_LastingSweep_1Description","Une fois la capacité terminée, un tourbillon continue d'infliger <b>{Dmg_UI}|round()%</> des dégâts de l'arme toutes les <b>0.25s</> pendant <b>{Duration}|fmt(min_frac=1,max_frac=1)s</>.\n<b>+{MPCostMod}|round()</> d'Énergie supplémentaire.",""
"SweepingStrike_Mod_LastingSweep_2DescriptionShort","Une fois la capacité terminée, un tourbillon continue d'infliger <b>{Dmg_UI}|round()%</> des dégâts de l'arme toutes les <b>0.25s</> pendant <b>{Duration}|fmt(min_frac=1,max_frac=1)s</>.",""
"SweepingStrike_Mod_LastingWhirl_0Name","Tourbillon persistant",""
"SweepingStrike_Mod_LastingWhirl_1Description","Après avoir arrêté la <me_Channel>canalisation</>, Tourbillon persiste pendant <b>{Duration}|fmt(min_frac=0,max_frac=1)s</> et inflige <b>{DmgMod_UI}|round()%</> de dégâts en moins.\nLes effets de Montée en puissance s'estompent sur la durée.\n<b>+{MPTickCostMod}|round()</> d'Énergie par seconde.",""
"RainOfArrows_0Name","Pluie de flèches",""
"RainOfArrows_1Description","Plusieurs vagues de flèches tombent du ciel autour de l'endroit ciblé.\nInflige <b>{data.WeaponDmg_UI}|round()%</> des dégâts de l'arme dans un rayon de <b>5m</> toutes les <b>0.6</> secondes.\nTire <b>{data.Repetitions}|round()</> vagues.\nNécessite un Arc.",""
"RainOfArrows_Mod_Downpour_0Name","Averse",""
"RainOfArrows_Mod_Downpour_1Description","<b>{AddedReps}|round()</> vagues supplémentaires.\n<b>{DmgMod_UI}|round()%</> de dégâts en moins.\n<b>+{MPCostMod}|round()</> d'Énergie supplémentaire.",""
"RainOfArrows_Mod_EnhancedAilment_0Name","Affliction améliorée",""
"RainOfArrows_Mod_EnhancedAilment_1Description","<b>+10%</> de <me_AilmentChance>Chances d'affliction</> de base ajoutées.\n<b>{AilmentMoreMod_UI}|round()%</> de <me_AilmentChance>Chances d'affliction</> supplémentaires.\n<b>{DmgMod_UI}|round()%</> de dégâts en moins.\n<b>+{MPCostMod}|round()</> d'Énergie supplémentaire.",""
"RainOfArrows_Mod_Slow_0Name","Ralentissement",""
"RainOfArrows_Mod_Slow_1Description","Les ennemis touchés sont <me_Slow>ralentis</> de <b>{Slow_UI}|round()%</> pendant <b>1s</> (non cumulable).\n<b>+{MPCostMod}|round()</> d'Énergie supplémentaire.",""
"RainOfArrows_Mod_Slow_2DescriptionShort","Les ennemis touchés sont <me_Slow>ralentis</> de <b>{Slow_UI}|round()%</> pendant <b>1s</> (non cumulable).",""
"RainOfArrows_Mod_Overwhelm_0Name","Consommer l'accablement",""
"RainOfArrows_Mod_Overwhelm_1Description","Consomme tout l'<me_Overwhelm>Accablement</> pour infliger <b>{DmgMod_UI}|round()%</> de dégâts supplémentaires et <me_Root>enraciner</> pendant <b>{Duration}|fmt(min_frac=1,max_frac=1)s</> lors de la première vague.",""
"RainOfArrows_Mod_Pincushion_0Name","Pelote d'épingles",""
"RainOfArrows_Mod_Pincushion_1Description","Possède <b>{DmgMod_UI}|round()%</> de dégâts et de <me_AilmentChance>Chances d'affliction</> supplémentaires contre les cibles pour chaque fois qu'elles ont été touchées par Pluie de flèches (jusqu'à <b>{MaxDmgMod_UI}|round()%</>).",""
"RainOfArrows_Mod_FocusedDamage_0Name","Dégâts concentrés",""
"RainOfArrows_Mod_FocusedDamage_1Description","Si Pluie de flèches ne touche qu'une seule cible, elle inflige <b>{DmgMod_UI}|round()%</> de dégâts une seconde fois.",""
"Whirlwind_0Name","Frappe circulaire - Tourbillon",""
"Whirlwind_1Description","<me_Channel>Canalisez</> pour tournoyer en infligeant <b>{data.WeaponDmg_UI}|fmt(min_frac=0,max_frac=1)%</> des dégâts de l'arme dans un rayon de <b>{data.Radius_UI}|fmt(min_frac=0,max_frac=1)m</>.\n<b>25%</> de vitesse de déplacement en moins pendant la <me_Channel>canalisation</>.\nNécessite une Arme de mêlée.",""
"Lunge_0Name","Barrage - Fente",""
"Lunge_1Description","Fonce sur une courte distance et <me_StrikeDam>frappe</>.\nInflige plus de dégâts contre les ennemis qui <me_Channel>canalisent</>, les <me_Stun>étourdit</> pendant <b>1s</> et rembourse de l'Énergie.\nNécessite une Dague, une Épée ou une Lance.",""
"BattlefieldAwareness_0Name","Conscience du champ de bataille",""
"BattlefieldAwareness_1Description","Émet une <me_Aura>Aura</> d'un rayon de <b>{dataSus.Radius_UI}|fmt(min_frac=0,max_frac=1)m</>.\nL'Aura vous octroie, ainsi qu'à vos alliés, <b>+{dataBase.ArmorFlat}|round()</> d'<me_Armor>Armure</>.",""
"Valor_0Name","Vaillance",""
"Valor_1Description","Invoque une épée géante au-dessus de votre tête qui vous renforce.\nUne fois la capacité terminée, l'épée s'abat pour blesser les ennemis.\nLe bonus dure <b>{dataActive.DurationTotal}|fmt(min_frac=0,max_frac=1)s</> et octroie :\n- <b>{dataBase.MSBonus_UI}|round()%</> de vitesse de déplacement supplémentaire\n- <b>{dataBase.DmgBonus_UI}|round()%</> de dégâts totaux supplémentaires\nL'épée s'abat avec un délai de <b>{dataActive.DelayTotal}|fmt(min_frac=0,max_frac=1)s</> et inflige {AbilityDamage[Dmg1]}.",""
"Valor_Mod_SwordOfDamocles_0Name","Épée de Damoclès",""
"Valor_Mod_SwordOfDamocles_1Description","<b>{DmgMod_UI}|round()%</> de dégâts supplémentaires lors de la chute de l'épée.\nLe bonus octroie <b>{DmgIncMod_UI}|round()%</> de dégâts totaux supplémentaires.\nLa chute de l'épée vous inflige désormais également <b>{Dmg}|round()</> <me_PierceDam>Dégâts de perforation</>.",""
"Valor_Mod_SwordOfDamocles_2DescriptionShort","Octroie <b>{DmgIncMod_UI}|round()%</> de dégâts totaux supplémentaires.\nLa chute de l'épée vous inflige désormais également <b>{Dmg}|round()</> <me_PierceDam>Dégâts de perforation</>.",""
