Key,SourceString,DevComment
"ReinforcedWeaponry_1Description","{DescriptionComponent[PassiveCurrent]}\n{DescriptionComponent[IncreasedPhysicalDamage]}\n{DescriptionComponent[IncreasedBleedDamage]}\n\n{DescriptionComponent[PassiveNext]}\n{DescriptionComponent[IncreasedPhysicalDamage2]}\n{DescriptionComponent[IncreasedBleedDamage2]}",""
"ReinforcedWeaponry_Feat_PhysicalDamage_0Name","Physical Damage",""
"ReinforcedWeaponry_Feat_PhysicalDamage_1Description","{DescriptionComponent[IncreasedPhysicalDamage]}",""
"ReinforcedWeaponry_Feat_BleedStaggerPower_0Name","Ailment Power",""
"ReinforcedWeaponry_Feat_BleedStaggerPower_1Description","{DescriptionComponent[IncreasedBleedDamage]}\n{DescriptionComponent[IncreasedStaggerPower]}",""
"ReinforcedWeaponry_Feat_DamageAgainstAilment_0Name","Damage against Ailment",""
"ReinforcedWeaponry_Feat_DamageAgainstAilment_1Description","<b>{DmgIncrease}|fmt(min_frac=0,max_frac=1)%</> increased Damage against <me_Bleed>Bleeding</> or <me_Stagger>Staggered</> enemies",""
"ElementalUtilization_0Name","Elemental Utilization",""
"ElementalUtilization_1Description","{DescriptionComponent[PassiveCurrent]}\n{DescriptionComponent[IncreasedElementalDamage]}\n<b>{DmgBuffCurrent}|fmt(min_frac=0,max_frac=1)%</> increased Elemental Damage if you have consumed <me_ElementalInfusion>Elemental Infusion</> in the last <b>{Duration}|fmt(min_frac=0,max_frac=1)s</>\n\n{DescriptionComponent[PassiveNext]}\n{DescriptionComponent[IncreasedElementalDamage2]}\n<b>{DmgBuffNext}|fmt(min_frac=0,max_frac=1)%</> increased Elemental Damage if you have consumed <me_ElementalInfusion>Elemental Infusion</> in the last <b>{Duration}|fmt(min_frac=0,max_frac=1)s</>",""
"ElementalUtilization_Feat_ElementalBalance_0Name","Elemental Balance",""
"ElementalUtilization_Feat_ElementalBalance_1Description","Gain <b>25%</> increased Total Elemental Damage, if you have consumed all 3 types of <me_ElementalInfusion>Elemental Infusion</> in the last <b>6s</>",""
"ElementalUtilization_Feat_ElementalDamage_0Name","Elemental Damage",""
"ElementalUtilization_Feat_ElementalDamage_1Description","{DescriptionComponent[IncreasedElementalDamage]}",""
"ElementalUtilization_Feat_ElementalInfusion_0Name","Elemental Infusion",""
"ElementalUtilization_Feat_ElementalInfusion_1Description","Consuming <me_ElementalInfusion>Elemental Infusion</> grants an additional <b>{EleDmgIncrease}|fmt(min_frac=0,max_frac=1)%</> increased Elemental Damage",""
"ArmorSpikes_0Name","Armor Spikes",""
"ArmorSpikes_1Description","{DescriptionComponent[PassiveCurrent]}\r\n{DescriptionComponent[IncreasedRetaliationDamage]}\r\n<b>+{PierceRetaliationAdd}|floor()</> <me_PierceDam>Pierce</> <me_Retaliate>Retaliation</> (scales with <me_Armor>Armor</>)\r\n\r\n{DescriptionComponent[PassiveNext]}\r\n{DescriptionComponent[IncreasedRetaliationDamage2]}\r\n<b>+{PierceRetaliationAdd2}|floor()</> <me_PierceDam>Pierce</> <me_Retaliate>Retaliation</> (scales with <me_Armor>Armor</>)",""
"ArmorSpikes_Feat_Thorns_0Name","Thorns",""
"ArmorSpikes_Feat_Thorns_1Description","Unlocks <me_Thorns>Thorns</>\r\n{DescriptionComponent[MoreRetaliationDamage]}",""
"ArmorSpikes_Feat_RetaliationRange_0Name","Retaliation Range",""
"ArmorSpikes_Feat_RetaliationRange_1Description","{DescriptionComponent[IncreasedRetaliationRange]}",""
"ArmorSpikes_Feat_RetaliationDamage_0Name","Physical Retaliation",""
"ArmorSpikes_Feat_RetaliationDamage_1Description","{DescriptionComponent[IncreasedPhysicalRetaliationDamage]}",""
"FortifiedConstruction_0Name","Fortified Construction",""
"FortifiedConstruction_1Description","{DescriptionComponent[PassiveCurrent]}\n{DescriptionComponent[SummonIncreasedHealth]}\n{DescriptionComponent[SummonIncreasedArmor]}\n\n{DescriptionComponent[PassiveNext]}\n{DescriptionComponent[SummonIncreasedHealth2]}\n{DescriptionComponent[SummonIncreasedArmor2]}",""
"FortifiedConstruction_Feat_HealthArmor_0Name","Health and Armor",""
"FortifiedConstruction_Feat_HealthArmor_1Description","{DescriptionComponent[SummonIncreasedHealth]}\n{DescriptionComponent[SummonIncreasedArmor]}",""
"FortifiedConstruction_Feat_ShieldHealth_0Name","Shield",""
"FortifiedConstruction_Feat_ShieldHealth_1Description","Your <me_Summon>Summons</> have <b>{SmnHealthIncrease}|fmt(min_frac=0,max_frac=1)%</> increased Health if you have a shield equipped",""
"FortifiedConstruction_Feat_HealthRegeneration_0Name","Health Regeneration",""
"FortifiedConstruction_Feat_HealthRegeneration_1Description","Your <me_Summon>Summons</> regenerate <b>{SmnHealthRegen}|fmt(min_frac=0,max_frac=1)%</> Health per second",""
"ExpertBlueprints_0Name","Expert Blueprints",""
"ExpertBlueprints_1Description","{DescriptionComponent[PassiveCurrent]}\n{DescriptionComponent[IncreasedDeviceSkillSpeed]}\n{DescriptionComponent[DeviceIncreasedDamage]}\n{DescriptionComponent[DeviceIncreasedActivationSpeed]}\n\n{DescriptionComponent[PassiveNext]}\n{DescriptionComponent[IncreasedDeviceSkillSpeed2]}\n{DescriptionComponent[DeviceIncreasedDamage2]}\n{DescriptionComponent[DeviceIncreasedActivationSpeed2]}",""
"ExpertBlueprints_Feat_ActivationSpeed_0Name","Activation Speed",""
"ExpertBlueprints_Feat_ActivationSpeed_1Description","{DescriptionComponent[DeviceIncreasedActivationSpeed]}",""
"ExpertBlueprints_Feat_DeviceDamage_0Name","Device Damage",""
"ExpertBlueprints_Feat_DeviceDamage_1Description","{DescriptionComponent[DeviceIncreasedDamage]}",""
"ExpertBlueprints_Feat_Explosion_0Name","Explosion",""
"ExpertBlueprints_Feat_Explosion_1Description","When you place a <me_Device>Device</> <me_Summon>Summon</>, deal <b>{StrikeDmg}|floor()</> <me_StrikeDam>Strike Damage</> in a <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)m</> radius around the <me_Device>Device</>",""
"OverwhelmingForces_0Name","Overwhelming Forces",""
"OverwhelmingForces_1Description","{DescriptionComponent[PassiveCurrent]}\nConsuming <me_Overwhelm>Overwhelm</> grants you and your <me_Summon>Summons</> <b>{DmgCurrent}|fmt(min_frac=0,max_frac=1)%</> increased Damage for <b>{Duration}|fmt(min_frac=0,max_frac=1)s</>\n\n{DescriptionComponent[PassiveNext]}\nConsuming <me_Overwhelm>Overwhelm</> grants you and your <me_Summon>Summons</> <b>{DmgNext}|fmt(min_frac=0,max_frac=1)%</> increased Damage for <b>{Duration}|fmt(min_frac=0,max_frac=1)s</>",""
"OverwhelmingForces_Feat_Damage_0Name","Damage",""
"OverwhelmingForces_Feat_Damage_1Description","Consuming <me_Overwhelm>Overwhelm</> grants you an additional <b>{DmgIncrease}|fmt(min_frac=0,max_frac=1)%</> increased Damage",""
"OverwhelmingForces_Feat_DeviceActivations_0Name","Device Activations",""
"OverwhelmingForces_Feat_DeviceActivations_1Description","When you consume <me_Overwhelm>Overwhelm</>, your activatable <me_Device>Devices</> recover <b>{Activation}|floor()</> <me_Activation>Activations</>",""
"OverwhelmingForces_Feat_Bulwark_0Name","Bulwark",""
"OverwhelmingForces_Feat_Bulwark_1Description","When you consume <me_Overwhelm>Overwhelm</>, gain <b>{Bulwark}|floor()</> <me_Bulwark>Bulwark</>",""
"HardenedBulwark_0Name","Hardened Bulwark",""
"HardenedBulwark_1Description","{DescriptionComponent[PassiveCurrent]}\n{DescriptionComponent[IncreasedBulwarkEffect]}\n{DescriptionComponent[AddArmor]}\n\n{DescriptionComponent[PassiveNext]}\n{DescriptionComponent[IncreasedBulwarkEffect2]}\n{DescriptionComponent[AddArmor2]}",""
"HardenedBulwark_Feat_MaxBulwark_0Name","Maximum Bulwark",""
"HardenedBulwark_Feat_MaxBulwark_1Description","{DescriptionComponent[AddMaximumBulwark]}",""
"HardenedBulwark_Feat_MinBulwark_0Name","Minimum Bulwark",""
"HardenedBulwark_Feat_MinBulwark_1Description","<b>+{AddMinBulwark}|fmt(min_frac=0,max_frac=1)</> Minimum <me_Bulwark>Bulwark</> while you have a shield equipped",""
"HardenedBulwark_Feat_SpikedBulwark_0Name","Spiked Bulwark",""
"HardenedBulwark_Feat_SpikedBulwark_1Description","Unlocks <me_SpikedBulwark>Spiked Bulwark</>\n{DescriptionComponent[AddPierceRetaliation]}",""
"ImprovedDevices_0Name","Improved Devices",""
"ImprovedDevices_1Description","{DescriptionComponent[PassiveCurrent]}\n{DescriptionComponent[DeviceAddDoubleActivationChance]}\n{DescriptionComponent[DeviceIncreasedActivations]}\n\n{DescriptionComponent[PassiveNext]}\n{DescriptionComponent[DeviceAddDoubleActivationChance2]}\n{DescriptionComponent[DeviceIncreasedActivations2]}",""
"ImprovedDevices_Feat_DoubleActivation_0Name","Double Activation",""
"ImprovedDevices_Feat_DoubleActivation_1Description","{DescriptionComponent[DeviceAddDoubleActivationChance]}",""
"ImprovedDevices_Feat_IncreasedActivations_0Name","Activations",""
"ImprovedDevices_Feat_IncreasedActivations_1Description","{DescriptionComponent[DeviceIncreasedActivations]}",""
"ImprovedDevices_Feat_Immunity_0Name","Immunity",""
"ImprovedDevices_Feat_Immunity_1Description","Your <me_Device>Devices</> are immune to Damage for <b>{Duration}|fmt(min_frac=0,max_frac=1)s</> after creation",""
"HeatOfTheForge_0Name","Heat of the Forge",""
"HeatOfTheForge_1Description","{DescriptionComponent[PassiveCurrent]}\n{DescriptionComponent[IncreasedHealth]}\n{DescriptionComponent[AddFireResistance]}\n{DescriptionComponent[AddColdResistance]}\n{DescriptionComponent[SummonAddFireResistance]}\n{DescriptionComponent[SummonAddColdResistance]}\n\n{DescriptionComponent[PassiveNext]}\n{DescriptionComponent[IncreasedHealth2]}\n{DescriptionComponent[AddFireResistance2]}\n{DescriptionComponent[AddColdResistance2]}\n{DescriptionComponent[SummonAddFireResistance2]}\n{DescriptionComponent[SummonAddColdResistance2]}",""
"HeatOfTheForge_Feat_FireRetaliation_0Name","Fire Retaliation",""
"HeatOfTheForge_Feat_FireRetaliation_1Description","{DescriptionComponent[AddFireRetaliation]}",""
"HeatOfTheForge_Feat_IncreasedHealth_0Name","Health",""
"HeatOfTheForge_Feat_IncreasedHealth_1Description","{DescriptionComponent[IncreasedHealth]}",""
"HeatOfTheForge_Feat_MaxResistances_0Name","Fire and Cold",""
"HeatOfTheForge_Feat_MaxResistances_1Description","{DescriptionComponent[AddMaximumFireResistance]}\n{DescriptionComponent[AddMaximumColdResistance]}\n{DescriptionComponent[AddFireResistance]}\n{DescriptionComponent[AddColdResistance]}",""
"ElementalEngraving_0Name","Elemental Engraving",""
"ElementalEngraving_1Description","{DescriptionComponent[PassiveCurrent]}\n{DescriptionComponent[IncreasedElementalDamage]}\n{DescriptionComponent[IncreasedInfusionSkillDamage]}\n{DescriptionComponent[IncreasedOverloadSkillDamage]}\n\n{DescriptionComponent[PassiveNext]}\n{DescriptionComponent[IncreasedElementalDamage2]}\n{DescriptionComponent[IncreasedInfusionSkillDamage2]}\n{DescriptionComponent[IncreasedOverloadSkillDamage2]}",""
"ElementalEngraving_Feat_ElementalDamage_0Name","Elemental Damage",""
"ElementalEngraving_Feat_ElementalDamage_1Description","{DescriptionComponent[IncreasedElementalDamage]}",""
"ElementalEngraving_Feat_EnergyRecovery_0Name","Energy",""
"ElementalEngraving_Feat_EnergyRecovery_1Description","Recover <b>{MP}|round()</> Energy per <me_Overload>Overload</> cleansed over <b>{Duration}|round()s</>",""
"ElementalEngraving_Feat_OverloadCleanse_0Name","Tranquility",""
"ElementalEngraving_Feat_OverloadCleanse_1Description","Unlocks <me_Tranquility>Tranquility</>\nEvery <b>{Period}|fmt(min_frac=0,max_frac=1)s</> <me_Cleanse>cleanse</> <b>{Overload}|round()</> <me_Overload>Overload</>",""
"DivineCore_0StatusName","Divine Cores",""
"DivineCore_1StatusDescription","Maximum: 30\r\nUsed as a resource for some Forge abilities.","This still needs a logic connection so it can display the actual maximum that is adjusted by stats etc."
