Key,SourceString,DevComment
"LootPlateVisibleInCombat_Name","Étiquettes visibles en combat",""
"LootPlateVisibleInCombat_Description","Définit si les étiquettes de butin doivent apparaître pendant le combat.",""
"LootPlateInteractability_Name","Interaction des étiquettes",""
"LootPlateInteractability_Description","Définit quand les étiquettes de butin sont interactives et comment changer ce comportement.",""
"LootPlateInteractableInCombat_Name","Interaction en combat",""
"LootPlateInteractableInCombat_Description","Définit si l'on peut interagir avec les étiquettes de butin pendant le combat.",""
"TQ2LootTooltipMode_Always","Toujours",""
"TQ2LootTooltipMode_Toggle","Activer/Désactiver",""
"TQ2LootTooltipMode_Hold","Maintenir",""
"TQ2LootTooltipMode_Never","Jamais",""
"LootTooltipVisibility_Name","Visibilité des infobulles de butin",""
"LootTooltipVisibility_Description","Définit quand les infobulles de butin sont affichées et comment changer leur visibilité.",""
"LootTooltipVisibleInCombat_Name","Infobulles visibles en combat",""
"LootTooltipVisibleInCombat_Description","Définit si les infobulles de butin doivent être visibles pendant le combat.",""
"EnableFailedAbilityFeedback_Name","Retour d'échec de capacité",""
"EnableFailedAbilityFeedback_Description","Active un retour sonore lorsqu'une capacité ne peut pas être exécutée (ex: temps de recharge ou coût en mana).",""
"LanguageSection_Name","Langue",""
"LanguageSetting_Name","Langue",""
"LanguageSetting_Description","Langue utilisée pour le jeu.",""
"LanguageChanged_Title","Langue modifiée",""
"LanguageChanged_Message","Vous devrez redémarrer le jeu complètement pour que tous les changements de langue prennent effet.",""
"TooltipComparisonModeSection_Name","Mode de comparaison d'infobulle",""
"TooltipComparisonMode_Name","Mode de comparaison d'infobulle",""
"TooltipComparisonMode_Description","Définit si l'infobulle de comparaison s'affiche en maintenant une touche ou via une activation/désactivation.",""
"TQ2TooltipComparisonMode_Toggle","Activer/Désactiver",""
"TQ2TooltipComparisonMode_Hold","Maintenir",""
"LanguageSetting_CommunityTranslation","{0}",""
"DistanceUnits_Name","Unités de distance",""
"DistanceUnits_Description","Unités utilisées pour afficher les mesures de distance dans les infobulles.",""
"DistanceUnits_Metric","Métrique","Mètres, centimètres, etc."
"DistanceUnits_Imperial","Impérial","Yards, pieds, etc."
"ShowSeasonalContent_Name","Afficher le contenu saisonnier",""
"ShowSeasonalContent_Description","Définit s'il faut afficher le contenu lié aux événements saisonniers en cours.",""
