Key,SourceString,DevComment
"suffix_0_PerPetLifesteal.TooltipText","Summons have {Value}% Lifesteal",""
"suffix_0_PerTargetMaxHealthRedOnHit.TooltipText","{Value}% target Health reduction on hit",""
"suffix_1_Agility.TooltipText","{Value}|fmt(sign=true) Agility",""
"suffix_1_Energy.TooltipText","{Value}|fmt(sign=true) Energy",""
"suffix_1_EnergyBarrier.TooltipText","{Value}|fmt(sign=true) Energy Barrier",""
"suffix_1_EnergyRegenPerSecond.TooltipText","{Value}|fmt(sign=true) Energy Regeneration per second",""
"suffix_1_FreeBarrier.TooltipText","{Value}|fmt(sign=true) Free Barrier",""
"suffix_1_Health.TooltipText","{Value}|fmt(sign=true) Health",""
"suffix_1_HealthRegenPerSecond.TooltipText","{Value}|fmt(sign=true) Health Regeneration per second",""
"suffix_1_IncrAttackCastSpeed.TooltipText","{Value}% increased Attack and Cast Speed",""
"suffix_1_IncrCritChance.TooltipText","{Value}% increased Critical Hit chance",""
"suffix_1_IncrCritDmgMultiplier.TooltipText","{Value}% increased Critical Hit Damage Multiplier",""
"suffix_1_Knowledge.TooltipText","{Value}|fmt(sign=true) Knowledge",""
"suffix_1_LessEnergyReserved.TooltipText","-{Value} Energy Reserved",""
"suffix_1_Might.TooltipText","{Value}|fmt(sign=true) Might",""
"suffix_1_PerGlancingHitsChance.TooltipText","{Value}|fmt(sign=true)% Glancing Hits Chance",""
"suffix_1_PerIncreasedAilmentChance.TooltipText","{Value}% increased Ailment Chance",""
"suffix_1_PerIncreasedAilmentDuration.TooltipText","{Value}% increased Ailment Duration",""
"suffix_1_PerIncreasedAilmentPower.TooltipText","{Value}% increased Ailment Power",""
"suffix_1_PerIncreasedAreaDmg.TooltipText","{Value}% increased Area Damage",""
"suffix_1_PerIncreasedAttackSpeed.TooltipText","{Value}% increased Attack Speed",""
"suffix_1_PerIncreasedCastSpeed.TooltipText","{Value}% increased Cast Speed",""
"suffix_1_PerIncreasedCooldownSpeed.TooltipText","{Value}% increased Cooldown Rate",""
"suffix_1_PerIncreasedDodgeRange.TooltipText","{Value}% increased Dodge Range",""
"suffix_1_PerIncreasedMovementSpeed.TooltipText","{Value}% increased Movement Speed",""
"suffix_1_PerIncreasedNatureDmg.TooltipText","{Value}% increased Poison Damage\r\n{Value}% increased Lightning Damage",""
"suffix_1_PerIncreasedPhysicalDmg.TooltipText","{Value}% increased Strike Damage\r\n{Value}% increased Pierce Damage",""
"suffix_1_PerIncreasedProjectileDmg.TooltipText","{Value}% increased Projectile Damage",""
"suffix_1_PerIncreasedSpeed.TooltipText","{Value}% increased Speed",""
"suffix_1_PerIncreasedThermalDmg.TooltipText","{Value}% increased Fire Damage\r\n{Value}% increased Cold Damage",""
"suffix_1_PerMovementSkillCooldownSpeed.TooltipText","{Value}% increased Movement Skill Cooldown Rate",""
"suffix_1_PerNatureRes.TooltipText","{Value}|fmt(sign=true)% Poison Resistance\r\n{Value}|fmt(sign=true)% Lightning Resistance",""
"suffix_1_PerPhysicalRes.TooltipText","{Value}|fmt(sign=true)% Stun Resistance\r\n{Value}|fmt(sign=true)% Vitality Resistance",""
"suffix_1_PerThermalRes.TooltipText","{Value}|fmt(sign=true)% Fire Resistance\r\n{Value}|fmt(sign=true)% Cold Resistance",""
"suffix_1_PerWeaponCritChance.TooltipText","{Value}|fmt(sign=true)% Base Weapon Critical Hit Chance",""
"suffix_1_Vigor.TooltipText","{Value}|fmt(sign=true) Vigor",""
"suffix_1_x3_HealthRegenPerSecond.TooltipText","{Value}|fmt(sign=true) Health Regeneration per second",""
"suffix_1_HealthRegenPerSecond.Levels(11).TooltipText","{Value}|fmt(sign=true) Health Regeneration per second",""
"prefix_1_Potion_Energy.TooltipText","{Value}|fmt(sign=true) Energy",""
"prefix_1_Potion_EnergyRegen.TooltipText","{Value}|fmt(sign=true) Energy Regeneration per second",""
"prefix_1_Potion_Health.TooltipText","{Value}|fmt(sign=true) Health",""
"prefix_1_ColdDmg.TooltipText","{Value}|fmt(sign=true) Weapon Cold Damage",""
"prefix_1_Potion_HealthRegen.TooltipText","{Value}|fmt(sign=true) Health Regeneration per Second",""
"prefix_0_LifeDrainDmg.TooltipText","{Value}|fmt(sign=true) Weapon Life Drain Damage",""
"prefix_0_PerDisruptRes.TooltipText","{Value}% Disruption Resistance",""
"prefix_0_PerIncreasedCombatXP.TooltipText","{Value}% increased Combat Experience gain",""
"prefix_0_PerIncreasedPetPower.TooltipText","Summons have {Value}% increased Damage","for Summons_PerIcnreasedDamage_All"
"prefix_0_PerIncreasedPetSpeed.TooltipText","Summons have {Value}% increased All Speed","for Summons_PerIcnreasedSpeed_All"
"prefix_0_PerIncreasedProjectileRange.TooltipText","{Value}% increased Projectile Range",""
"prefix_0_PerIncreasedProjectileVelocity.TooltipText","{Value}% increased Projectile Velocity",""
"prefix_0_PerIncreasedRetaliation.TooltipText","{Value}% increased Retaliation",""
"prefix_0_PerResistancePenetration.TooltipText","{Value}% Resistance Penetration",""
"prefix_0_PerThisItemReqReduction.TooltipText","{Value}% reduction to Item Requirements",""
"prefix_0_PointsToAllActives.TooltipText","{Value} points to all Active Skills",""
"prefix_0_PointsToAllPassives.TooltipText","{Value} points to all Passive Skills",""
"prefix_0_PointsToEarthActives.TooltipText","{Value} points to Earth Acive Skills",""
"prefix_0_PointsToEarthPassives.TooltipText","{Value} points to Earth Passive Skills",""
"prefix_0_PointsToRogueActives.TooltipText","{Value} points to Rogue Active Skills",""
"prefix_0_PointsToRoguePassives.TooltipText","{Value} points to Rogue Passive Skills",""
"prefix_0_PointsToStormActives.TooltipText","{Value} points to Storm Active Skills",""
"prefix_0_PointsToStormPassives.TooltipText","{Value} points to Storm Passive Skills",""
"prefix_0_PointsToWarfareActives.TooltipText","{Value} points to Warfare Active Skills",""
"prefix_0_PointsToWarfarePassives.TooltipText","{Value} points to Warfare Passive Skills",""
"prefix_1_FireDmg.TooltipText","{Value}|fmt(sign=true) Weapon Fire Damage",""
"prefix_1_IncreasedTotalDmg.TooltipText","{Value}% increased Total Damage",""
"prefix_1_LightningDmg.TooltipText","{Value}|fmt(sign=true) Weapon Lightning Damage",""
"prefix_1_MoreDmgElites.TooltipText","{Value}% More Damage to Elite Creatures",""
"prefix_1_MoreDmgHumanoids.TooltipText","{Value}% More Damage to Humans and Demi-Humans",""
"prefix_1_MoreDmgIchthians.TooltipText","{Value}% More Damage to Ichthians",""
"prefix_1_MoreDmgUndeads.TooltipText","{Value}% More Damage to Undead",""
"prefix_1_MoreDmgWildlife.TooltipText","{Value}% More Damage to Wildlife",""
"prefix_1_PerAllResistance.TooltipText","{Value}|fmt(sign=true)% to all Resistances",""
"prefix_1_PerArmorValues.TooltipText","{Value}% increased Armor",""
"prefix_1_PerBleedAndPoisonRes.TooltipText","{Value}|fmt(sign=true)% Bleeding and Poison Resistance",""
"prefix_1_PerColdRes.TooltipText","{Value}|fmt(sign=true)% Cold Resistance",""
"prefix_1_PerFireRes.TooltipText","{Value}|fmt(sign=true)% Fire Resistance",""
"prefix_1_PerImpairRes.TooltipText","{Value}% Impairment Resistance",""
"prefix_1_PerIncreasedAgility.TooltipText","{Value}% increased Agility",""
"prefix_1_PerIncreasedAttributes.TooltipText","{Value}% increased Attributes",""
"prefix_1_PerIncreasedColdDmg.TooltipText","{Value}% increased Cold Damage",""
"prefix_1_PerIncreasedCunning.TooltipText","{Value}% increased Cunning",""
"prefix_1_PerIncreasedDoTDmg.TooltipText","{Value}% increased Damage over Time",""
"prefix_1_PerIncreasedEnergy.TooltipText","{Value}% increased Energy",""
"prefix_1_PerIncreasedFireDmg.TooltipText","{Value}% increased Fire Damage",""
"prefix_1_PerIncreasedFitness.TooltipText","{Value}% increased Fitness",""
"prefix_1_PerIncreasedHealth.TooltipText","{Value}% increased Health",""
"prefix_1_PerIncreasedKnowledge.TooltipText","{Value}% increased Knowledge",""
"prefix_1_PerIncreasedLightningDmg.TooltipText","{Value}% increased Lightning Damage",""
"prefix_1_PerIncreasedMightTooltipText","{Value}% increased Might",""
"prefix_1_PerIncreasedPierceDmg.TooltipText","{Value}% increased Pierce Damage",""
"prefix_1_PerIncreasedPoisonDmg.TooltipText","{Value}% increased Poison Damage",""
"prefix_1_PerIncreasedResolve.TooltipText","{Value}% increased Resolve",""
"prefix_1_PerIncreasedSpellDmg.TooltipText","{Value}% increased Spell Damage",""
"prefix_1_PerIncreasedSpiritDmg.TooltipText","{Value}% increased Spirit Damage",""
"prefix_1_PerIncreasedStrikeDmg.TooltipText","{Value}% increased Strike Damage",""
"prefix_1_PerIncreasedVigor.TooltipText","{Value}% increased Vigor",""
"prefix_1_PerIncreasedVitalityDmg.TooltipText","{Value}% increased Vitality Damage",""
"prefix_1_PerIncreasedWeaponDmg.TooltipText","{Value}% increased Weapon Attack Damage",""
"prefix_1_PerLightningRes.TooltipText","{Value}|fmt(sign=true)% Lightning Resistance",""
"prefix_1_PerMagicalDmg_PerElementalRes.TooltipText","{Value}% Increased Magical damage \r\n+{%ExtraValue}% Elemental Resistance",""
"prefix_1_PerPoisonRes.TooltipText","{Value}|fmt(sign=true)% Poison Resistance",""
"prefix_1_PerStunRes.TooltipText","{Value}|fmt(sign=true)% Stun Resistance",""
"prefix_1_PierceArmor.TooltipText","{Value}|fmt(sign=true) Pierce Armor",""
"prefix_1_PierceDmg.TooltipText","{Value}|fmt(sign=true) Weapon Pierce Damage",""
"prefix_1_PoisonDmg.TooltipText","{Value}|fmt(sign=true) Weapon Poison Damage",""
"prefix_1_StrikeArmor.TooltipText","{Value}|fmt(sign=true) Strike Armor",""
"prefix_1_StrikeDmg.TooltipText","{Value}|fmt(sign=true) Weapon Strike Damage",""
"prefix_1_VitalityDmg.TooltipText","{Value}|fmt(sign=true) Weapon Vitality Damage",""
"suffix_1_PerWeaponAilmentChance","{Value}|fmt(sign=true)% Base Weapon Ailment Chance",""
"prefix_1_PerBleedRes.TooltipText","{Value}|fmt(sign=true)% Bleeding Resistance",""
"prefix_1_PerSpiritRes.TooltipText","{Value}|fmt(sign=true)% Spirit Resistance",""
"prefix_1_PerPlaguedRes.TooltipText","{Value}|fmt(sign=true)% Plagued Resistance",""
"prefix_1_PerShockedRes.TooltipText","{Value}|fmt(sign=true)% Shocked Resistance",""
"prefix_1_PerChilledRes.TooltipText","{Value}|fmt(sign=true)% Chilled Resistance",""
"prefix_1_PerBurningRes.TooltipText","{Value}|fmt(sign=true)% Burning Resistance",""
"prefix_1_PerVitalityRes.TooltipText","{Value}|fmt(sign=true)% Vitality Resistance",""
"affix_1_PerIncreasedAllDmg.TooltipText","{Value}% increased Damage",""
"affix_1_PerIncreasedSummonDmg.TooltipText","Summons have {Value}% increased Damage",""
"affix_1_PerIncreasedFireDmg.TooltipText","{Value}|fmt(sign=true)% Weapon Fire Damage","NOT global, relic stuff"
"affix_1_PerIncreasedColdDmg.TooltipText","{Value}|fmt(sign=true)% Weapon Cold Damage","NOT global, relic stuff"
"affix_1_PerIncreasedPoisonDmg.TooltipText","{Value}|fmt(sign=true)% Weapon Poison Damage","NOT global, relic stuff"
"affix_1_PerIncreasedLightningDmg.TooltipText","{Value}|fmt(sign=true)% Weapon Lightning Damage","NOT global, relic stuff"
"affix_1_PerIncreasedPierceDmg.TooltipText","{Value}|fmt(sign=true)% Weapon Pierce Damage","NOT global, relic stuff"
"affix_1_PerIncreasedStrikeDmg.TooltipText","{Value}|fmt(sign=true)% Weapon Strike Damage","NOT global, relic stuff"
"affix_1_PerIncreasedVitalityDmg.TooltipText","{Value}|fmt(sign=true)% Weapon Vitality Damage","NOT global, relic stuff"
"affix_1_PerIncreasedSpiritDmg.TooltipText","{Value}|fmt(sign=true)% Weapon Spririt Damage","NOT global, relic stuff"
"affix_1_PerIncreasedPlaguedAilmentChance.TooltipText","{Value}% increased Plagued Ailment Chance",""
"affix_1_PerIncreasedPlaguedAilmentDuration.TooltipText","{Value}% increased Plagued Ailment Duration",""
"affix_1_PerIncreasedPlaguedAilmentPower.TooltipText","{Value}% increased Plagued Ailment Power",""
"affix_1_PerIncreasedChilledAilmentChance.TooltipText","{Value}% increased Chilled Ailment Chance",""
"affix_1_PerIncreasedChilledAilmentDuration.TooltipText","{Value}% increased Chilled Ailment Duration",""
"affix_1_PerIncreasedChilledAilmentPower.TooltipText","{Value}% increased Chilled Ailment Power",""
"affix_1_PerIncreasedShockedAilmentChance.TooltipText","{Value}% increased Shocked Ailment Chance",""
"affix_1_PerIncreasedShockedAilmentDuration.TooltipText","{Value}% increased Shocked Ailment Duration",""
"affix_1_PerIncreasedShockedAilmentPower.TooltipText","{Value}% increased Shocked Ailment Power",""
"affix_1_PerIncreasedBurningAilmentChance.TooltipText","{Value}% increased Burning Ailment Chance",""
"affix_1_PerIncreasedBurningAilmentDuration.TooltipText","{Value}% increased Burning Ailment Duration",""
"affix_1_PerIncreasedBurningAilmentPower.TooltipText","{Value}% increased Burning Ailment Power",""
"affix_1_PerIncreasedWeakenedAilmentChance.TooltipText","{Value}% increased Weakened Ailment Chance",""
"affix_1_PerIncreasedWeakenedAilmentDuration.TooltipText","{Value}% increased Weakened Ailment Duration",""
"affix_1_PerIncreasedWeakenedAilmentPower.TooltipText","{Value}% increased Weakened Ailment Power",""
"affix_1_ResistanceReduction_Debuff","-10% Resistances for 3s to enemies hit",""
"affix_1_PerIncreasedBleedingAilmentChance.TooltipText","{Value}% increased Bleeding Ailment Chance",""
"affix_1_PerIncreasedBleedingAilmentDuration.TooltipText","{Value}% increased Bleeding Ailment Duration",""
"affix_1_PerIncreasedBleedingAilmentPower.TooltipText","{Value}% increased Bleeding Ailment Power",""
"affix_1_PerIncreasedRetaliationDmg.TooltipText","{Value}% increased Retaliation Damage",""
"affix_1_PerEnergyReserved.TooltipText","-{value}% Energy Reserved",""
"affix_1_PerIncreasedEDrainDmg.TooltipText","{Value}% increased Energy Drain Damage",""
"da_prefix_1_summons_PerIncreasedActivations","Summons have {Value}% increased Activations",""
