Key,SourceString,DevComment
"prefix_1_PerImpairRes.TitleText","du Mastodonte",""
"prefix_1_PerIncreasedAgility.TitleText","Vif",""
"prefix_1_PerIncreasedAttributes.TitleText","Majestueux",""
"prefix_1_PerIncreasedColdDmg.Levels(0).TitleText","Vigoureux",""
"prefix_1_PerIncreasedColdDmg.Levels(1).TitleText","Froid",""
"prefix_1_PerIncreasedColdDmg.Levels(2).TitleText","Glacé",""
"prefix_1_PerIncreasedColdDmg.Levels(3).TitleText","Gelé",""
"prefix_1_PerIncreasedColdDmg.Levels(4).TitleText","du Glacier",""
"prefix_1_PerIncreasedColdDmg.Levels(5).TitleText","Boréal",""
"prefix_1_PerIncreasedCunning.TitleText","Rusé",""
"prefix_1_PerIncreasedDoTDmg.TitleText","Érosif",""
"prefix_1_PerIncreasedEnergy.TitleText","Énergisé",""
"prefix_1_PerIncreasedFireDmg.Levels(0).TitleText","Attisé",""
"prefix_1_PerIncreasedFireDmg.Levels(1).TitleText","Éclatant",""
"prefix_1_PerIncreasedFireDmg.Levels(2).TitleText","Flamboyant",""
"prefix_1_PerIncreasedFireDmg.Levels(3).TitleText","Magmatique",""
"prefix_1_PerIncreasedFireDmg.Levels(4).TitleText","Infernal",""
"prefix_1_PerIncreasedFireDmg.Levels(5).TitleText","de Prométhée",""
"prefix_1_PerIncreasedFitness.TitleText","Athlétique",""
"prefix_1_PerIncreasedHealth.TitleText","Robuste",""
"prefix_1_PerIncreasedKnowledge.TitleText","de Socrate",""
"prefix_1_PerIncreasedLightningDmg.Levels(0).TitleText","Étincelant",""
"prefix_1_PerIncreasedLightningDmg.Levels(1).TitleText","Fulgurant",""
"prefix_1_PerIncreasedLightningDmg.Levels(2).TitleText","Forgé par l'orage",""
"prefix_1_PerIncreasedLightningDmg.Levels(3).TitleText","Tempétueux",""
"prefix_1_PerIncreasedLightningDmg.Levels(4).TitleText","Fulminant",""
"prefix_1_PerIncreasedLightningDmg.Levels(5).TitleText","de Zeus",""
"prefix_1_PerIncreasedMight.TitleText","Vigoureux",""
"prefix_1_PerIncreasedPierceDmg.Levels(0).TitleText","Affûté",""
"prefix_1_PerIncreasedPierceDmg.Levels(1).TitleText","Aiguisé",""
"prefix_1_PerIncreasedPierceDmg.Levels(2).TitleText","À pointes",""
"prefix_1_PerIncreasedPierceDmg.Levels(3).TitleText","Pénétrant",""
"prefix_1_PerIncreasedPierceDmg.Levels(4).TitleText","du Lancier",""
"prefix_1_PerIncreasedPierceDmg.Levels(5).TitleText","de l'Empaleur",""
"prefix_1_PerIncreasedPoisonDmg.Levels(0).TitleText","Impur",""
"prefix_1_PerIncreasedPoisonDmg.Levels(1).TitleText","Pestilentiel",""
"prefix_1_PerIncreasedPoisonDmg.Levels(2).TitleText","Toxique",""
"prefix_1_PerIncreasedPoisonDmg.Levels(3).TitleText","Contagieux",""
"prefix_1_PerIncreasedPoisonDmg.Levels(4).TitleText","Putrescent",""
"prefix_1_PerIncreasedPoisonDmg.Levels(5).TitleText","de l'Hydre",""
"prefix_1_PerIncreasedResolve.TitleText","Résolu",""
"prefix_1_PerIncreasedSpellDmg.TitleText","Magique",""
"prefix_1_PerIncreasedSpiritDmg.Levels(0).TitleText","Faible",""
"prefix_1_PerIncreasedSpiritDmg.Levels(1).TitleText","Hanté",""
"prefix_1_PerIncreasedSpiritDmg.Levels(2).TitleText","Fantasmagorique",""
"prefix_1_PerIncreasedSpiritDmg.Levels(3).TitleText","Spectral",""
"prefix_1_PerIncreasedSpiritDmg.Levels(4).TitleText","Spirituel",""
"prefix_1_PerIncreasedSpiritDmg.Levels(5).TitleText","d'Hécate",""
"prefix_1_PerIncreasedStrikeDmg.Levels(0).TitleText","Solide",""
"prefix_1_PerIncreasedStrikeDmg.Levels(1).TitleText","Fort",""
"prefix_1_PerIncreasedStrikeDmg.Levels(2).TitleText","Puissant",""
"prefix_1_PerIncreasedStrikeDmg.Levels(3).TitleText","Implacable",""
"prefix_1_PerIncreasedStrikeDmg.Levels(4).TitleText","Dévastateur",""
"prefix_1_PerIncreasedStrikeDmg.Levels(5).TitleText","Colossal",""
"prefix_1_PerIncreasedVigor.TitleText","Vigoureux",""
"prefix_1_PerIncreasedVitalityDmg.Levels(0).TitleText","Flétrissant",""
"prefix_1_PerIncreasedVitalityDmg.Levels(1).TitleText","Nuisible",""
"prefix_1_PerIncreasedVitalityDmg.Levels(2).TitleText","Malin",""
"prefix_1_PerIncreasedVitalityDmg.Levels(3).TitleText","Drainant la vie",""
"prefix_1_PerIncreasedVitalityDmg.Levels(4).TitleText","de Thanatos",""
"prefix_1_PerIncreasedVitalityDmg.Levels(5).TitleText","lié au Styx",""
"prefix_1_PerIncreasedWeaponDmg.TitleText","du Tueur",""
"prefix_1_PerLightningRes.TitleText","Résistant",""
"prefix_1_PerMagicalDmg_PerElementalRes.TitleText","Prismatique",""
"prefix_1_PerPoisonRes.TitleText","Résistant",""
"prefix_1_PerStunRes.Levels(0).TitleText","de la Garde d'Honneur",""
"prefix_1_PierceArmor.Levels(0).TitleText","Rembourré",""
"prefix_1_PierceArmor.Levels(2).TitleText","Doublé",""
"prefix_1_PierceArmor.Levels(4).TitleText","Renforcé",""
"prefix_1_PierceArmor.Levels(6).TitleText","Plaqué",""
"prefix_1_PierceArmor.Levels(8).TitleText","Fortifié",""
"prefix_1_PierceArmor.Levels(10).TitleText","Impénétrable",""
"prefix_1_PierceDmg.Levels(0).TitleText","Édenté",""
"prefix_1_PierceDmg.Levels(2).TitleText","Barbelé",""
"prefix_1_PierceDmg.Levels(4).TitleText","Tranchant",""
"prefix_1_PierceDmg.Levels(6).TitleText","Perçant",""
"prefix_1_PierceDmg.Levels(8).TitleText","Dentelé",""
"prefix_1_PierceDmg.Levels(10).TitleText","Empalant",""
"prefix_1_PoisonDmg.Levels(0).TitleText","Souillé",""
"prefix_1_PoisonDmg.Levels(2).TitleText","Empoisonné",""
"prefix_1_PoisonDmg.Levels(4).TitleText","Nocif",""
"prefix_1_PoisonDmg.Levels(6).TitleText","Venimeux",""
"prefix_1_PoisonDmg.Levels(8).TitleText","Infecté",""
"prefix_1_PoisonDmg.Levels(10).TitleText","Létal",""
"prefix_1_StrikeArmor.Levels(0).TitleText","Tenace",""
"prefix_1_StrikeArmor.Levels(2).TitleText","Robuste",""
"prefix_1_StrikeArmor.Levels(4).TitleText","Durable",""
"prefix_1_StrikeArmor.Levels(6).TitleText","Solide",""
"prefix_1_StrikeArmor.Levels(8).TitleText","Résistant",""
"prefix_1_StrikeArmor.Levels(10).TitleText","Vaillant",""
"prefix_1_StrikeDmg.Levels(0).TitleText","Lourd",""
"prefix_1_StrikeDmg.Levels(2).TitleText","Massif",""
"prefix_1_StrikeDmg.Levels(4).TitleText","Écrasant",""
"prefix_1_StrikeDmg.Levels(6).TitleText","Frappant",""
"prefix_1_StrikeDmg.Levels(8).TitleText","Fracassant",""
"prefix_1_StrikeDmg.Levels(10).TitleText","Dévastateur",""
"prefix_1_VitalityDmg.Levels(0).TitleText","Affaiblissant",""
"prefix_1_VitalityDmg.Levels(2).TitleText","Drainant",""
"prefix_1_VitalityDmg.Levels(4).TitleText","Épuisant",""
"prefix_1_VitalityDmg.Levels(6).TitleText","Ruinant",""
"prefix_1_VitalityDmg.Levels(8).TitleText","Sangsue",""
"prefix_1_VitalityDmg.Levels(10).TitleText","Siphonnant",""
"prefix_1_PerIncreasedCombatXP.TitleText","Cérémoniel",""
"prefix_0_PointsToAllActives.TitleText","du Demi-dieu",""
"prefix_0_PerDisruptRes.TitleText","Discipliné",""
"prefix_0_PointsToAllPassives.TitleText","Divin",""
"prefix_0_PointsToEarthPassives.TitleText","Né de la Terre",""
"prefix_0_LifeDrainDmg.TitleText","Sinistre",""
"prefix_0_PerThisItemReqReduction.TitleText","Léger",""
"prefix_0_PerIncreasedProjectileRange.TitleText","du Tireur d'élite",""
"prefix_0_PerIncreasedProjectileVelocity.TitleText","Impitoyable",""
"prefix_0_PointsToRoguePassives.TitleText","Né de la nuit",""
"prefix_0_PerResistancePenetration.TitleText","Pénétrant",""
"prefix_0_PointsToEarthActives.TitleText","du Pyromancien",""
"prefix_0_PointsToRogueActives.TitleText","du Coquin",""
"prefix_0_PointsToStormPassives.TitleText","Né de la tempête",""
"prefix_0_PointsToStormActives.TitleText","de l'Invocateur de tempête",""
"prefix_0_PerIncreasedRetaliation.TitleText","Vindicatif",""
"prefix_0_PointsToWarfareActives.TitleText","du Guerrier",""
"prefix_0_x3_PerWeaponAilmentChance.Levels(0).TitleText","Affligeant",""
"prefix_0_PointsToWarfarePassives.TitleText","Né pour la bataille",""
"prefix_1_Summons_PerIncreasedSpeed_All","du Commandant","replaced ""pet"" string 11/6/25"
"prefix_1_Summons_PerIncreasedDamage_All","de l'Invocateur","replaced ""pet"" string 11/6/25"
"prefix_1_Summons_PerIncreasedActivations","de l'Artisan","added 11/6/25"
