Key,SourceString,DevComment
"suffix_1_Unique_OnHit_TempBuff_MovementSpeed.TooltipText","Unique: Hitting an enemy with your Primary Attack grants 15% increased Movement Speed for 1 second",""
"suffix_1_Unique_OnOverload_GainRage.TooltipText","Unique: 20% Chance to Gain 1 Rage when generating Overload",""
"suffix_1_Unique_OnOverload_HPRegenBuff.TooltipText","Unique: Generating Overload grants 20% increased Health Regeneration for 2 seconds",""
"suffix_1_Unique_OnOverload_TempBuff_CastSpeed.TooltipText","Unique: Generating Overload grants 15% increased Cast Speed for 2 seconds",""
"suffix_1_Unique_OnOverload_TempBuff_CritChance.TooltipText","Unique: Generating Overload grants 50% increased Critical Hit Chance for 2 seconds",""
"suffix_1_Unique_OnOverwhelmOverflow_Explosion_lightning.TooltipText","Unique: When you have full overwhelm, generating more spends it on an explosion dealing Lightning Damage in a 3m Radius Area around you.",""
"suffix_1_Unique_OnOverwhelmOverflow_Explosion_strike.TooltipText","Unique: When you have full overwhelm, generating more spends it on an explosion dealing Strike Damage in a 3m Radius Area around you.",""
"suffix_1_Unique_OnOverwhelmRemoval_Explosion_fire.TooltipText","Unique: Consuming Overwhelm creates an explosion dealing Fire Damage in a 3m Radius Area around you.",""
"suffix_1_Unique_OnOverwhelmRemoval_Explosion_spirit.TooltipText","Unique: Consuming Overwhelm creates an explosion dealing Spirit Damage in a 3m Radius Area around you.",""
"suffix_1_Unique_OnShock_LightningStrike.TooltipText","Unique: When you apply shock on an enemy, 20% chance to trigger a Lightning Strike",""
"suffix_1_Unique_PerMoreDmgToVermin.TooltipText","Unique: {Value}% more Damage to vermin (Spiders, Bats, etc.)",""
"suffix_1_Unique_PerRageStack_DmgWeapon.TooltipText","Unique: {Value}% increased Weapon Attack Damage per Rage Stack",""
"suffix_1_Unique_RageMax+3.TooltipText","Unique: +3 maximum Rage stacks",""
"suffix_1_Unique_RageMin2.TooltipText","Unique: +2 minimum Rage stacks",""
"suffix_1_Unique_RetaliationCold.TooltipText","Unique: {Value} Cold Retaliation",""
"suffix_1_Unique_RetaliationPierce.TooltipText","Unique: {Value} Pierce Retaliation",""
"suffix_1_Unique_RetaliationPoison.TooltipText","Unique: {Value} Poison Retaliation",""
"suffix_1_Unique_RetaliationFire.TooltipText","Unique: {Value} Fire Retaliation",""
"suffix_1_Unique_RetaliationStrike.TooltipText","Unique: {Value} Strike Retaliation",""
"suffix_1_Unique_RetaliationLight.TooltipText","Unique: {Value} Lightning Retaliation",""
"suffix_1_Unique_SummonScorpy.TooltipText","Unique: Summons Scorpy while worn.",""
"suffix_1_Unique_TagAreaSpell_CooldownSpeed.TooltipText","Unique: 20% increased Cooldown Rate to Area Spells",""
"suffix_1_Unique_TagChannelSpell_Dmg.TooltipText","Unique: 10% increased Damage to Channel Spells",""
"suffix_1_Unique_TagColdSpell_Dmg.TooltipText","Unique: 10% more Damage to Cold Spells",""
"suffix_1_Unique_TagFireSpell_Dmg.TooltipText","Unique: 10% increased Damage to Fire Spells",""
"suffix_1_Unique_TagLightningSpell_Dmg.TooltipText","Unique: 10% increased Damage to Lightning Spells",""
"suffix_1_Unique_TagPoisonAbility_CooldownSpeed.TooltipText","Unique: 10% increased Cooldown Speed to Poison Abilities",""
"suffix_1_Unique_TagPoisonAbility_Dmg.TooltipText","Unique: 10% increased Damage to Poison Spells",""
"suffix_1_Unique_TagProjectileSpell_CooldownSpeed.TooltipText","Unique: 10% increased Cooldown Speed to Projectile Spells",""
"suffix_1_Unique_TagWarfare_Dmg.TooltipText","Unique: 10% increased Damage to Warfare Abilities",""
"suffix_1_Unique_TagWeaponAttack_Dmg.TooltipText","Unique: 15% increased Damage to Weapon Attacks",""
"suffix_1_Unique_TagWeaponMelee_Dmg.TooltipText","Unique: 10% more Damage to Melee abilities",""
"suffix_1_Unique_TagWeaponProjectile_Dmg.TooltipText","Unique: 10% increased Weapon Projectile Damage",""
"suffix_1_Unique_TagWeaponRanged_Dmg.TooltipText","Unique: 10% increased Ranged Weapon Damage",""
"suffix_1_Unique_TargetBleeding_TempSlow.TooltipText","Unique: Bleeding Enemies are slowed by 20%",""
"suffix_1_Unique_TargetCounter_Rupture.TooltipText","Unique: 20% Chance to Trigger a Rupture when hitting channeling Enemies",""
"suffix_1_Unique_TargetCrab_Dmg30.TooltipText","Unique: 10% increased Damage against Crabs",""
"suffix_1_Unique_TargetFrozen_Crit.TooltipText","Unique: 40% increased Critical Hit chance against Frozen Enemies",""
"suffix_1_Unique_TargetIchthian_Dmg15.TooltipText","Unique: 15% increased Damage against Ichthians",""
"suffix_1_Unique_TargetIncapacitated_Crit.TooltipText","Unique: 20% increased Critical Hit chance against Incapacitated Enemies",""
"suffix_1_Unique_TargetNemesis_Dmg20.TooltipText","Unique: 20% increased Damage against Shadow Creatures",""
"suffix_1_Unique_TargetUndead_Dmg15.TooltipText","Unique: 15% increased Damage against Undead",""
"suffix_1_unique_MagicResistance.TooltipText","Unique: {Value}|fmt(sign=true)% to all Magical Resistances",""
"suffix_1_unique_OnHit_AddPlagued_TargetFrozen.TooltipText","Unique: Your Primary Attack has an Additional 100% Chance to apply Plagued when hitting Frozen Enemies",""
"suffix_1_unique_OnHit_FreezeChance.TooltipText","Unique: Every 10 seconds, hitting enemies with a Weapon Attack Freezes them for 1s",""
"suffix_1_unique_SilenceOnHit.TooltipText","Unique: 10% chance to Silence enemies on Hit",""
"suffix_1_unique_StunChance_x2.TooltipText","Unique: {Value}% Chance to Stun for 1 second on Hit",""
"affxi_1_infrequent_PerResVitalityPoison","{Value}|fmt(sign=true)% Poison Resistance\r\n{Value}|fmt(sign=true)% Vitality Resistance",""
"affix_1_infrequent_PerStunChance","5% chance to Stun for 1s on hit",""
"affix_1_infrequent_FlatDamageEnergyDrain","{Value}|fmt(sign=true) Weapon Energy Drain damage",""
"affix_1_relic_WeaponDmgConvertFire.TooltipText","Convert {Value}% of Weapon Damage to Fire Damage",""
"affix_1_relic_WeaponDmgConvertCold.TooltipText","Convert {Value}% of Weapon Damage to Cold Damage",""
"affix_1_relic_WeaponDmgConvertPoison.TooltipText","Convert {Value}% of Weapon Damage to Poison Damage",""
"affix_1_relic_WeaponDmgConvertLightning.TooltipText","Convert {Value}% of Weapon Damage to Lightning Damage",""
"affix_1_relic_IncreasedWeaponDmgFire.TooltipText","{Value}|fmt(sign=true)% Fire Weapon Damage (based on player level)",""
"affix_1_relic_IncreasedWeaponDmgCold.TooltipText","{Value}|fmt(sign=true)% Cold Weapon Damage (based on player level)",""
"affix_1_relic_IncreasedWeaponDmgPoison.TooltipText","{Value}|fmt(sign=true)% Poison Weapon Damage (based on player level)",""
"affix_1_relic_IncreasedWeaponDmgLightning.TooltipText","{Value}|fmt(sign=true)% Lightning Weapon Damage (based on player level)",""
"affix_1_relic_BowHealOnKill5.TooltipText","Each enemy killed with a bow heals you for 5% of your maximum Health",""
"affix_1_relic_BowHealOnKill10.TooltipText","Each enemy killed with a bow heals you for 10% of your maximum Health",""
"affix_1_relic_BowHealOnKill15.TooltipText","Each enemy killed with a bow heals you for 15% of your maximum Health",""
"affix_1_relic_IncreasedGoldXPGainSmall.TooltipText","Every time you gain XP, also gain a small amount of Gold based the XP gained",""
"affix_1_relic_IncreasedGoldXPGainMedium.TooltipText","Every time you gain XP, also gain a medium amount of Gold based the XP gained",""
"affix_1_relic_IncreasedGoldXPGainLarge.TooltipText","Every time you gain XP, also gain a large amount of Gold based the XP gained",""
"affix_1_relic_AdditionalDodgeCharge.TooltipText","Gain an additional charge of Dodge",""
"affix_1_relic_OnHit_InstaKillChance_LightningBolt.TooltipText","The first hit on a non-boss enemy has a {1}% chance to instantly kill it",""
"affix_1_relic_OnThirdHit_ApplyRupture_Heal50.TooltipText","Every third Primary Attack has a 50% chance to cause Rupture on hit. Heal for {Value}% of this Damage",""
"affix_1_relic_OnThirdHit_ApplyRupture_Heal75.TooltipText","Every third Primary Attack has a 75% chance to cause Rupture on hit. Heal for {Value}% of this Damage",""
"affix_1_relic_OnThirdHit_ApplyRupture_Heal100.TooltipText","Every third Primary Attack has a 100% chance to cause Rupture on hit. Heal for {Value}% of this Damage",""
"affix_1_relic_OnThirdHit_DealTrueDmg_MissingHealth.TooltipText"," Every third Primary Attack against a non-boss enemy deals unscaled Spirit Damage equal to {value}% of its missing Health",""
"affix_1_relic_OnHit_AddPlagued.TooltipText","When hitting an enemy, you have a {Value}% chance to apply 2 stacks of Plagued Ailment",""
"affix_1_relic_OnHit_AddChilled.TooltipText","When hitting an enemy, you have a {Value}% chance to apply 2 stacks of Chilled Ailment",""
"affix_1_relic_OnHit_AddBurning.TooltipText","When hitting an enemy, you have a {Value}% chance to apply 2 stacks of Burning Ailment",""
"affix_1_relic_OnHit_AddShocked.TooltipText","When hitting an enemy, you have a {Value}% chance to apply 2 stacks of Shocked Ailment",""
"affix_1_relic_OnHit_AddWeakened.TooltipText","When hitting an enemy, you have a {Value}% chance to apply 2 stacks of Weakened Ailment",""
"affix_1_relic_OnHit_AddStaggered.TooltipText","When hitting an enemy, you have a {Value}% chance to apply 2 stacks of Staggered Ailment",""
"affix_1_relic_OnHit_AddBleeding.TooltipText","When hitting an enemy, you have a {Value}% chance to apply 2 stacks of Bleeding Ailment",""
"affix_1_relic_IncreasedAilmentDuration.Plagued.TooltipText","{Value}% increased Plagued Ailment Duration",""
"affix_1_relic_IncreasedAilmentDuration.Chilled.TooltipText","{Value}% increased Chilled Ailment Duration",""
"affix_1_relic_IncreasedAilmentDuration.Burning.TooltipText","{Value}% increased Burning Ailment Duration",""
"affix_1_relic_IncreasedAilmentDuration.Shocked.TooltipText","{Value}% increased Shocked Ailment Duration",""
"affix_1_relic_IncreasedAilmentDuration.Weakened.TooltipText","{Value}% increased Weakened Ailment Duration",""
"affix_1_relic_IncreasedAilmentDuration.Staggered.TooltipText","{Value}% increased Staggered Ailment Duration",""
"affix_1_relic_IncreasedAilmentDuration.Bleeding.TooltipText","{Value}% increased Bleeding Ailment Duration",""
"affix_1_relic_IncreasedAilmentMaxStacks.Plagued.TooltipText","{Value}|fmt(sign=true) Maximum Plagued Stacks",""
"affix_1_relic_IncreasedAilmentMaxStacks.Chilled.TooltipText","{Value}|fmt(sign=true) Maximum Chilled Stacks",""
"affix_1_relic_IncreasedAilmentMaxStacks.Burning.TooltipText","{Value}|fmt(sign=true) Maximum Burning Stacks",""
"affix_1_relic_IncreasedAilmentMaxStacks.Shocked.TooltipText","{Value}|fmt(sign=true) Maximum Shocked Stacks",""
"affix_1_relic_IncreasedAilmentMaxStacks.Weakened.TooltipText","{Value}|fmt(sign=true) Maximum Weakened Stacks",""
"affix_1_relic_IncreasedAilmentMaxStacks.Staggered.TooltipText","{Value}|fmt(sign=true) Maximum Staggered Stacks",""
"affix_1_relic_IncreasedAilmentMaxStacks.Bleeding.TooltipText","{Value}|fmt(sign=true) Maximum Bleeding Stacks",""
"affix_1_relic_PlaguedEnemiesDealLessDmg.TooltipText","You take {Value}% less Damage from Plagued enemies",""
"affix_1_relic_ChilledEnemiesTakeMoreColdDmg.TooltipText","Chilled enemies take an additional {Value}% of weapon damage as Cold Damage",""
"affix_1_relic_BurningEnemiesSlowed.TooltipText","Burning enemies around you are slowed by {1}%",""
"affix_1_relic_ShockedEnemiesTakeMoreLightningDmg.TooltipText","Shocked enemies take an additional {Value}% weapon damage as Lightning Damage",""
"affix_1_relic_WeakenedEnemiesTakeMoreAllDmg.TooltipText","Weakened enemies take {Value}% more damage from all sources",""
"affix_1_relic_StaggeredEnemiesLessAttackSpeed.TooltipText","Staggered enemies attack {Value}% slower",""
"affix_1_relic_BleedingEnemiesDealLessDmg.TooltipText","Bleeding enemies take additional damage equal to additional {Value}% of their health every second",""
"affix_1_relic_OnKill_DealMoreTotalDmg.TooltipText","When an enemy dies, you and your Summons gain {Value}% increased Total Damage for 5s stacking up to 5 times",""
"affix_1_relic_OnLowEnergy_IncreasedEnergyRegen.TooltipText","While below 50% Energy, regenerate Energy {Value}% faster",""
"affix_1_relic_OnHardCCHit_GainUnstoppable.TooltipText","When you get hit by Hard Crowd Control, you have a <b>{Chance_UI}%</> chance to cleanse it and become Imune to Crowd Control for <b>{Duration}s</>. (<b>{Cooldown}s</> Cooldown)",""
"affix_1_relic_DealRetaliationDmg.TooltipText","Whenever you get hit you have a {1}% chance to deal 100% Retaliation Damage {2}|fmt(sign=true)% of the Damage Taken to the attacker",""
"affix_1_relic_MaxPerColdRes.TooltipText","{Value}|fmt(sign=true)% Max Cold Resistance",""
"affix_1_relic_MaxPerFireRes.TooltipText","{Value}|fmt(sign=true)% Max Fire Resistance",""
"affix_1_relic_MaxPerLightningRes.TooltipText","{Value}|fmt(sign=true)% Max Lightning Resistance",""
"affix_1_relic_MaxPerPoisonRes.TooltipText","{Value}|fmt(sign=true)% Max Poison Resistance",""
"affix_1_relic_PerWeaponPenetration.TooltipText","{Value}% Weapon Penetration",""
"affix_1_relic_TargetElitesBosses_Dmg.TooltipText","{Value}% increased Damage against Elite and Bosses",""
"affix_1_relic_NearbyEnemies_ApplyPlagued.TooltipText","Every 1 second, you have a {Value}% chance to apply Plagued to enemies within a 3m Radius Area around you",""
"affix_1_relic_NearbyEnemies_ApplyChilled.TooltipText","Every 1 second, you have a {Value}% chance to apply Chilled to enemies within a 3m Radius Area around you",""
"affix_1_relic_NearbyEnemies_ApplyBurning.TooltipText","Every 1 second, you have a {Value}% chance to apply Burning to enemies within a 3m Radius Area around you",""
"affix_1_relic_NearbyEnemies_ApplyShocked.TooltipText","Every 1 second, you have a {Value}% chance to apply Shocked to enemies within a 3m Radius Area around you",""
"affix_1_relic_NearbyEnemies_ApplyWeakened.TooltipText","Every 1 second, you have a {Value}% chance to apply Weakened to enemies within a 3m Radius Area around you",""
"affix_1_relic_NearbyEnemies_ApplyStaggered.TooltipText","Every 1 second, you have a {Value}% chance to apply Staggered to enemies within a 3m Radius Area around you",""
"affix_1_relic_NearbyEnemies_ApplyBleeding.TooltipText","Every 1 second, you have a {Value}% chance to apply Bleeding to enemies within a 3m Radius Area around you",""
"affix_1_relic_OnEnemiesHit_Plagued_PoisonRetaliation.TooltipText","Deal {Value}% Weapon Damage as Poison Retaliation against Plagued enemies",""
"affix_1_relic_OnEnemiesHit_Chilled_ColdRetaliation.TooltipText","Deal {Value}% Weapon Damage as Cold Retaliation against Chilled enemies",""
"affix_1_relic_OnEnemiesHit_Burning_FireRetaliation.TooltipText","Deal {Value}% Weapon Damage as Fire Retaliation against Burning enemies",""
"affix_1_relic_OnEnemiesHit_Shocked_LightningRetaliation.TooltipText","Deal {Value}% Weapon Damage as Lightning Retaliation against Shocked enemies",""
"affix_1_relic_OnEnemiesHit_Weakened_VitalityRetaliation.TooltipText","Deal {Value}% Weapon Damage as Vitality Retaliation against Weakened enemies",""
"affix_1_relic_OnEnemiesHit_Staggered_StrikeRetaliation.TooltipText","Deal {Value}% Weapon Damage as Strike Retaliation against Staggered enemies",""
"affix_1_relic_OnEnemiesHit_Bleeding_PierceRetaliation.TooltipText","Deal {Value}% Weapon Damage as Pierce Retaliation against Bleeding enemies",""
"affix_1_relic_PerLessHealthReserved.TooltipText","{Value}|fmt(sign=true)% Health Reserved",""
"affix_1_relic_TagWeaponRanged_Dmg.TooltipText","{Value}% increased Ranged Weapon Damage",""
"affix_1_unique_IncreasedFreeBarrier.TooltipText","{value}% increased Free Barrier",""
"affix_1_relic_CourageOfTheseus_Name","Courage of Theseus",""
"affix_1_relic_CourageOfTheseus_ShortDescription","Increased Damage for you and your Summons for a short duration",""
"affix_1_relic_PerIncreasedCombatMovementSpeed.TooltipText","{Value}% reduced Movement Speed (in-combat only)",""
"affix_1_relic_PerIncreasedWeaponRangedDmg.TooltipText","{Value}% increased Ranged Weapon Damage",""
"affix_1_relic_Demeter_Below50HealthMoreTotalDmg.TooltipText","While below <b>50%</> Health, gain {dmg}% increased Total Damage",""
"affix_1_relic_Demeter_Above50HealthMoreRegen.TooltipText","While above <b>50%</> Health, regenerate {regen}% of your Maximum Health every second",""
"suffix_1_Unique_Summons_TagReducedCost","25% Reduced Costs to Summoning Abilities",""
"suffix_1_Unique_Summons_TagReducedCD","40% Reduced Cooldown to Summoning Abilities",""
"affix_1_relic_OnKill_MoreAllSpeed.TooltipText","When an enemy dies, you and your Summons gain {Value}% increased Speed for 10s stacking up to 5 times",""
"affix_1_relic_RageOfAres_Name","Rage of Ares",""
"affix_1_relic_RageOfAres_ShortDescription","Increased Speed for you and your Summons for a short duration",""
"affix_1_Unique_PerIncreasedHealthRegen","<b>{value}|floor()%</> increased Health Regeneration",""
"affix_1_relic_ColdDamagePerLevel","{Dmg}|fmt(sign=true) Weapon Cold Damage per Level",""
"affix_1_relic_WeaponColdConversion","Convert {ConversionRate}% of your Weapon\'s damage to Cold Damage",""
"affix_1_relic_FireDamagePerLevel","{Dmg}|fmt(sign=true) Weapon Fire Damage per Level",""
"affix_1_relic_WeaponFireConversion","Convert {ConversionRate}% of your Weapon\'s damage to Fire Damage",""
"affix_1_relic_LightningDamagePerLevel","{Dmg}|fmt(sign=true) Weapon Lightning Damage per Level",""
"affix_1_relic_WeaponLightningConversion","Convert {ConversionRate}% of your Weapon\'s damage to Lightning Damage",""
"affix_1_relic_PoisonDamagePerLevel","{Dmg}|fmt(sign=true) Weapon Poison Damage per Level",""
"affix_1_relic_WeaponPoisonConversion","Convert {ConversionRate}% of your Weapon\'s damage to Poison Damage",""
"suffix_1_Relic_OnHit_ApplyPlagued.TooltipText","Your next Hit against an enemy has an additional {1}% Plagued Chance. Not more than once every {Cooldown}s per target",""
"suffix_1_Relic_OnHit_ApplyBurning.TooltipText","Your next Hit against an enemy has an additional {1}% Burning Chance. Not more than once every {Cooldown}s per target",""
"suffix_1_Relic_OnHit_ApplyShocked.TooltipText","Your next Hit against an enemy has an additional {1}% Shocked Chance. This effect has a {Cooldown}s Cooldown",""
"suffix_1_Relic_OnHit_ApplyChilled.TooltipText","Your next Hit against an enemy has an additional {1}% Chilled Chance. This effect has a {Cooldown}s Cooldown",""
"affix_1_relic_BowHealOnKill.TooltipText","Each enemy killed with a Bow heals you for {1}% of your maximum Health.",""
"affix_1_IncreasedPierceArmor","{Value}% increased Pierce Armor",""
"affix_1_IncreasedStrikeArmor","{Value}% increased Strike Armor",""
"affix_1_IncreasedBaseWeaponDamage","{Value}% increased Base Weapon Damage",""
"affix_1_IncreasedEnergyRegen","{value}% increased Energy Regeneration",""
"affix_1_IncreasedEnergyBarrier","{Value}% increased Energy Barrier",""
"affix_1_IncreasedRangedAttackDamage","{Value}% increased Ranged Attack Damage",""
"affix_1_relic_PerIncreasedFreeBarrier.TooltipText","{Value}% increased Free Barrier",""
"affix_1_ReducedPierceArmor","{value}% reduced Pierce Armor",""
"affix_1_ReducedStrikeArmor","{value}% reduced Strike Armor",""
"affix_IncreasedWeaponFireDmg","{value}% increased Base Weapon Fire Damage",""
"affix_increasedWeaponLightningDmg","{value}% increased Base Weapon Lightning Damage",""
"affix_IncreasedWeaponColdDmg","{value}% increased Base Weapon Cold Damage",""
"affix_IncreasedWeaponPoisonDmg","{value}% increased Base Weapon Poison Damage",""
"affix_1_GlancingDmgReduction","{Value}|fmt(sign=true)% Glancing Hits Damage Reduction",""
"affix_1_relic_FlatLessEnergyReserved.TooltipText","{Value}|fmt(sign=true) Energy Reserved",""
"affix_1_relic_Hypnos_Below50EnergyMoreEnergyRegen.TooltipText","While below <b>50%</> Energy, gain <b>{EnergyRegen_UI}%</> increased Energy Regeneration.",""
"affix_1_PierceArmorLevel","{value}|fmt(sign=true) Pierce Armor per Level",""
"affix_1_StrikeArmorLevel","{value}|fmt(sign=true) Strike Armor per Level",""
"affix_1_IncreasedEnergyBarrierConversionRate","{Value}|fmt(sign=true)% increased Energy Barrier Conversion Rate",""
"suffix_1_Unique_IncreasedScrapCollectionRange","Unique: {Value}|fmt(min_frac=0,max_frac=1)% increased Divine Core Collection Range",""
