Key,SourceString,DevComment
"item_type_weapon_axe2h_magic","2h Crystal Axe",""
"item_type_weapon_blunt1h","1h Club",""
"item_type_weapon_blunt2h","2h Club",""
"item_type_weapon_blunt2h_ornate","2h Ornate Club",""
"item_type_weapon_bow2h","Bow",""
"item_type_weapon_bow2h_heavy","Heavy Bow",""
"item_type_weapon_dagger","Dagger",""
"item_type_weapon_dagger1h","Dagger",""
"item_type_weapon_dagger1h_magic","Crystal Dagger",""
"item_type_weapon_shield1h","Shield",""
"item_type_weapon_shield1h_heavy","Heavy Shield",""
"item_type_weapon_shield1h_light","Light Shield",""
"item_type_weapon_shield1h_magic","Energy Shield",""
"item_type_weapon_spear1h","Spear",""
"item_type_weapon_spear1h_ornate","Heavy Spear",""
"item_type_weapon_staff2h","Staff",""
"item_type_weapon_sword1h","Sword",""
"item_type_weapon_sword1h_magic","Energy Sword",""
"item_type_weapon_talisman1h","Talisman",""
"item_type_weapon_throwing1h","Throwing Weapon",""
"item_type_weapon_throwing1h_heavy","Heavy Throwing Weapon",""
"item_type_weapon_throwing1h_magic","Throwing Concoction",""
"dye_phial","Dye Phial",""
"dye_phial_nemesis_energy","Nemesis Energy",""
"quest_item_added_notification","New Quest Item",""
"item_type_socketable_completed","Completed",""
"item_type_socketable_incomplete","Incomplete",""
"item_type_socketable_charm","Charm",""
"item_type_socketable_relic","Relic",""
"damage_type_thermal_cold_damage","Cold Damage",""
"damage_type_thermal_fire_damage","Fire Damage",""
"damage_type_natural_lightning_damage","Lightning Damage",""
"damage_type_natural_poison_damage","Poison Damage",""
"damage_type_universal_true_damage","True Damage",""
"damage_type_universal_spirit_damage","Spirit Damage",""
"damage_type_universal_energydrain_damage","Energy Drained",""
"damage_type_universal_vitalitydrain_damage","Vitality Damage",""
"damage_type_physical_pierce_damage","Pierce Damage",""
"damage_type_physical_strike_damage","Strike Damage",""
"damage_type_thermal_cold_resistance","Cold Resistance",""
"damage_type_thermal_fire_resistance","Fire Resistance",""
"damage_type_natural_lightning_resistance","Lightning Resistance",""
"damage_type_natural_poison_resistance","Poison Resistance",""
"damage_type_universal_true_resistance","True Resistance",""
"damage_type_universal_spirit_resistance","Spirit Resistance",""
"damage_type_universal_energydrain_resistance","Energy Drain Resistance",""
"damage_type_universal_vitalitydrain_resistance","Vitality Resistance",""
"damage_type_physical_pierce_resistance","Pierce Resistance",""
"damage_type_physical_strike_resistance","Strike Resistance",""
"armor_type_rogue_ca","Light Armor",""
"armor_type_sorcerer_ck","Magos Robes",""
"armor_type_battlemage_rk","Plated Robes",""
"armor_type_fighter_fa","Medium Armor",""
"armor_type_knight_fm","Heavy Armor",""
"armor_type_paladin_rm","Ornate Armor",""
"tooltip_socketable_valid_targets","Can enchant:",""
"tooltip_socketable_completion_bonus","Completion Bonus:",""
"inventory_relicscharms","Relics and Charms",""
"damage_type_physical_pierce_armor","Pierce Armor",""
"damage_type_physical_strike_armor","Strike Armor",""
"item_filter_allarmor","• All Armor",""
"item_filter_allweapons","• All Weapons",""
"item_filter_armsandshoulder","• Arm Armor\r\n• Shoulder Armor",""
"item_filter_arms","• Arm Armor",""
"item_filter_bows","• Bows",""
"item_filter_energypotion","• Energy Potions",""
"item_filter_healthpotion","• Health Potions",""
"item_filter_helmetandneck","• Head Armor\r\n• Necklaces",""
"item_filter_helmet","• Head Armor",""
"item_filter_leg","• Leg Armor",""
"item_filter_neck","• Necklaces",""
"item_filter_ringandneck","• Rings\r\n• Necklaces",""
"item_filter_ring","• Rings",""
"item_filter_shieldandtalisman","• Shields\r\n• Talismans",""
"item_filter_shield","• Shields",""
"item_filter_shoulder","• Shoulder Armor",""
"item_filter_torsoandleg","• Torso Armor\r\n• Leg Armor",""
"item_filter_torsoandshield","• Torso Armor\r\n• Shields",""
"item_filter_torso","• Torso Armor",""
"item_type_gambling","Mysterious Item",""
"tooltip_socketable_completed","Completed",""
"tooltip_socketable_incomplete","Incomplete",""
"socketable_break","Split",""
"socketable_combine","Combine",""
"socketable_unsocket","Unsocket",""
"socketable_socket","Socket",""
"divine_core","Divine Cores",""
"socketable_restrictions_relics_charms","Relics and Charms equipped",""
"socketable_restrictions_relics","Relics equipped",""
"socketable_restrictions_relics_message","You have reached the maximum amount of equipped Relics (<gold>{Amount}</>).",""
"socketable_restrictions_relics_charms_message","You have reached the maximum amount of equipped Relics and Charms (<gold>{Amount}</>).",""
"socketable_restrictions_relics_message_next_level","Unlock an additional slot at <gold>Lvl {Level}</>.",""
"socketable_restrictions_relics_charms_message_next_level","Unlock additional slots at <gold>Lvl {Level}</>.",""
"socketable_restrictions_relics_charms_duplicate","You cannot equip duplicate relics.",""
"socketable_restrictions_limit_zero_message","You cannot equip Relics and Charms yet.",""
"embers_of_night","Embers Of Night",""
"embers_of_night_description","These mystical embers pulse with a dark magic… perhaps they’d be useful to one who studies ancient witchcraft.",""
"item_type_consumable","Consumable",""
"socketable_restrictions_cannot_combine","You cannot combine these items.",""
"socketable_restrictions_invalid_rarity","Charms and Relics cannot be socketed into Epic items.",""
"inventory_button_pets","Companions",""
"item_type_pet","Companion",""
