Key,SourceString,DevComment
"axe1h_normal_bearded_t3_nameAdjective","Barbue",""
"axe1h_normal_bearded_t3_nameMain","Hache",""
"axe1h_normal_bearded_t4_nameAdjective","",""
"axe1h_normal_bearded_t4_nameMain","Hache en croissant",""
"blunt1h_normal_all_flavortext","Les traumatismes par force brute sont fiables, même contre les cibles robustes.","Found in the weapon file in /items"
"blunt1h_normal_star_t1_nameAdjective","À pointes","Split names into Adjective+Main if 'Fire' etc sounds ok in between rather than in front."
"blunt1h_normal_star_t1_nameMain","Massue","Found in the base affixe in /affixes/implicits"
"blunt1h_normal_star_t2_nameAdjective","À brides",""
"blunt1h_normal_star_t2_nameMain","Massue",""
"blunt1h_normal_star_t3_nameAdjective","",""
"blunt1h_normal_star_t3_nameMain","Masse d'armes",""
"blunt1h_normal_star_t4_nameAdjective","À lames",""
"blunt1h_normal_star_t4_nameMain","Massue",""
"blunt1h_normal_hammer_t1_nameAdjective","",""
"blunt1h_normal_hammer_t1_nameMain","Maillet",""
"blunt1h_normal_hammer_t2_nameAdjective","",""
"blunt1h_normal_hammer_t2_nameMain","Marteau",""
"blunt1h_normal_hammer_t3_nameAdjective","",""
"blunt1h_normal_hammer_t3_nameMain","Marteau de guerre",""
"blunt1h_normal_hammer_t4_nameAdjective","",""
"blunt1h_normal_hammer_t4_nameMain","Bec de corbin",""
"blunt1h_normal_mace_t1_nameAdjective","",""
"blunt1h_normal_mace_t1_nameMain","Gourdin",""
"blunt1h_normal_mace_t2_nameAdjective","Entaillée",""
"blunt1h_normal_mace_t2_nameMain","Massue",""
"blunt1h_normal_mace_t3_nameAdjective","",""
"blunt1h_normal_mace_t3_nameMain","Rhopalon",""
"blunt1h_normal_mace_t4_nameAdjective","",""
"blunt1h_normal_mace_t4_nameMain","Boulava",""
"blunt2h_normal_all_flavortext","Lents à manier et simples dans leur conception, mais indéniablement efficaces.","Found in the weapon file in /items"
"blunt2h_normal_star_t1_nameAdjective","À pointes","Split names into Adjective+Main if 'Fire' etc sounds ok in between rather than in front."
"blunt2h_normal_star_t1_nameMain","Masse","Found in the base affixe in /affixes/implicits"
"blunt2h_normal_star_t2_nameAdjective","Tranchante",""
"blunt2h_normal_star_t2_nameMain","Masse",""
"blunt2h_normal_star_t3_nameAdjective","",""
"blunt2h_normal_star_t3_nameMain","Masse d'étoile",""
"blunt2h_normal_star_t4_nameAdjective","À lames",""
"blunt2h_normal_star_t4_nameMain","Masse",""
"blunt2h_normal_hammer_t1_nameAdjective","",""
"blunt2h_normal_hammer_t1_nameMain","Masse",""
"blunt2h_normal_hammer_t2_nameAdjective","",""
"blunt2h_normal_hammer_t2_nameMain","Mail",""
"blunt2h_normal_hammer_t3_nameAdjective","De guerre",""
"blunt2h_normal_hammer_t3_nameMain","Marteau",""
"blunt2h_normal_hammer_t4_nameAdjective","De titan",""
"blunt2h_normal_hammer_t4_nameMain","Marteau",""
"blunt2h_ornate_all_flavortext","Un sceptre imprégné de pouvoirs mystiques.",""
"blunt2h_ornate_mace_t1_nameAdjective","",""
"blunt2h_ornate_mace_t1_nameMain","Sceptre",""
"blunt2h_ornate_mace_t2_nameAdjective","Orné",""
"blunt2h_ornate_mace_t2_nameMain","Sceptre",""
"blunt2h_ornate_mace_t3_nameAdjective","Clouté",""
"blunt2h_ornate_mace_t3_nameMain","Sceptre",""
"blunt2h_ornate_mace_t4_nameAdjective","",""
"blunt2h_ornate_mace_t4_nameMain","Sceptre de guerre",""
"dagger_normal_all_flavortext","Frappe vite et juste.","Found in the weapon file in /items"
"dagger_normal_straight_t1_nameAdjective","À bord droit","Split names into Adjective+Main if 'Fire' etc sounds ok in between rather than in front."
"dagger_normal_straight_t1_nameMain","Dague","Found in the base affixe in /affixes/implicits"
"dagger_normal_straight_t2_nameAdjective","",""
"dagger_normal_straight_t2_nameMain","Couteau de chasse",""
"dagger_normal_straight_t3_nameAdjective","",""
"dagger_normal_straight_t3_nameMain","Paraxiphis",""
"dagger_normal_straight_t4_nameAdjective","",""
"dagger_normal_straight_t4_nameMain","Couteau de combat",""
"dagger_normal_curvy_t1_nameAdjective","",""
"dagger_normal_curvy_t1_nameMain","Dague langue-de-carpe",""
"dagger_normal_curvy_t2_nameAdjective","",""
"dagger_normal_curvy_t2_nameMain","Dague foliacée",""
"dagger_normal_curvy_t3_nameAdjective","",""
"dagger_normal_curvy_t3_nameMain","Lamina",""
"dagger_normal_curvy_t4_nameAdjective","",""
"dagger_normal_curvy_t4_nameMain","Xiphaki",""
"dagger_normal_assassin_t1_nameAdjective","Courbe",""
"dagger_normal_assassin_t1_nameMain","Dague",""
"dagger_normal_assassin_t2_nameAdjective","",""
"dagger_normal_assassin_t2_nameMain","Lame de faucille",""
"dagger_normal_assassin_t3_nameAdjective","",""
"dagger_normal_assassin_t3_nameMain","Sidérion",""
"dagger_normal_assassin_t4_nameAdjective","",""
"dagger_normal_assassin_t4_nameMain","Doris",""
"dagger_magic_all_flavortext","On dit que ces dagues ont été forgées dans les profondeurs glaciales de l'Hadès.",""
"dagger_magic_all_t1_nameAdjective","",""
"dagger_magic_all_t1_nameMain","Dague de cristal","should not drop T1"
"dagger_magic_all_t2_nameAdjective","",""
"dagger_magic_all_t2_nameMain","Dague de cristal",""
"dagger_magic_all_t3_nameAdjective","",""
"dagger_magic_all_t3_nameMain","Couteau de Borée",""
"dagger_magic_all_t4_nameAdjective","",""
"dagger_magic_all_t4_nameMain","Lame glaciaire",""
"spear1h_normal_all_flavortext","La lance est l'arme favorite des soldats à travers toute la Grèce.","Found in the weapon file in /items"
"spear1h_normal_arrow_t1_nameAdjective","","Split names into Adjective+Main if 'Fire' etc sounds ok in between rather than in front."
"spear1h_normal_arrow_t1_nameMain","Lance","Found in the base affixe in /affixes/implicits"
"spear1h_normal_arrow_t2_nameAdjective","",""
"spear1h_normal_arrow_t2_nameMain","Dory",""
"spear1h_normal_arrow_t3_nameAdjective","",""
"spear1h_normal_arrow_t3_nameMain","Framea",""
"spear1h_normal_arrow_t4_nameAdjective","",""
"spear1h_normal_arrow_t4_nameMain","Framea","Placeholder, TDB"
"spear1h_normal_fork_t1_nameAdjective","",""
"spear1h_normal_fork_t1_nameMain","Foëne",""
"spear1h_normal_fork_t2_nameAdjective","",""
"spear1h_normal_fork_t2_nameMain","Fourche",""
"spear1h_normal_fork_t3_nameAdjective","",""
"spear1h_normal_fork_t3_nameMain","Aichmè",""
"spear1h_normal_fork_t4_nameAdjective","",""
"spear1h_normal_fork_t4_nameMain","Aichmè","Placeholder, TDB"
"spear1h_ornate_all_flavortext","Une lance plus lourde, ornée de symboles magiques.",""
"spear1h_ornate_fork_t1_nameAdjective","À deux dents",""
"spear1h_ornate_fork_t1_nameMain","Lance",""
"spear1h_ornate_fork_t2_nameAdjective","",""
"spear1h_ornate_fork_t2_nameMain","Trident",""
"spear1h_ornate_fork_t3_nameAdjective","",""
"spear1h_ornate_fork_t3_nameMain","Phalarica",""
"spear1h_ornate_fork_t4_nameAdjective","",""
"spear1h_ornate_fork_t4_nameMain","Phalarica","Placeholder, TDB"
"spear1h_ornate_partizan_t1_nameAdjective","Lourde",""
"spear1h_ornate_partizan_t1_nameMain","Lance",""
"spear1h_ornate_partizan_t2_nameAdjective","",""
"spear1h_ornate_partizan_t2_nameMain","Xyston",""
"spear1h_ornate_partizan_t3_nameAdjective","",""
"spear1h_ornate_partizan_t3_nameMain","Pique",""
"spear1h_ornate_partizan_t4_nameAdjective","",""
"spear1h_ornate_partizan_t4_nameMain","Pique","Placeholder, TDB"
"sword1h_normal_all_flavortext","L'arme secondaire de choix de tout hoplite.","Found in the weapon file in /items"
"sword1h_normal_leaf_t1_nameAdjective","","Split names into Adjective+Main if 'Fire' etc sounds ok in between rather than in front."
"sword1h_normal_leaf_t1_nameMain","Xiphos","Found in the base affixe in /affixes/implicits"
"sword1h_normal_leaf_t2_nameAdjective","D'hoplite",""
"sword1h_normal_leaf_t2_nameMain","Épée",""
"sword1h_normal_leaf_t3_nameAdjective","",""
"sword1h_normal_leaf_t3_nameMain","Lame-feuille",""
"sword1h_normal_leaf_t4_nameAdjective","",""
"sword1h_normal_leaf_t4_nameMain","Amphidaès",""
"sword1h_normal_straight_t1_nameAdjective","Droite",""
"sword1h_normal_straight_t1_nameMain","Épée",""
"sword1h_normal_straight_t2_nameAdjective","",""
"sword1h_normal_straight_t2_nameMain","Aor",""
"sword1h_normal_straight_t3_nameAdjective","Spartiate",""
"sword1h_normal_straight_t3_nameMain","Épée",""
"sword1h_normal_straight_t4_nameAdjective","",""
"sword1h_normal_straight_t4_nameMain","Spatha",""
"sword1h_normal_saber_t1_nameAdjective","",""
"sword1h_normal_saber_t1_nameMain","Sabre",""
"sword1h_normal_saber_t2_nameAdjective","",""
"sword1h_normal_saber_t2_nameMain","Kopis",""
"sword1h_normal_saber_t3_nameAdjective","",""
"sword1h_normal_saber_t3_nameMain","Makhaira",""
"sword1h_normal_saber_t4_nameAdjective","",""
"sword1h_normal_saber_t4_nameMain","Falcata",""
"sword1h_magic_all_flavortext","Une lame constituée d'énergie magique.",""
"sword1h_magic_all_t1_nameAdjective","",""
"sword1h_magic_all_t1_nameMain","Lame d'éther","should not drop T1"
"sword1h_magic_all_t2_nameAdjective","",""
"sword1h_magic_all_t2_nameMain","Lame d'éther",""
"sword1h_magic_all_t3_nameAdjective","",""
"sword1h_magic_all_t3_nameMain","Épée d'essence",""
"sword1h_magic_all_t4_nameAdjective","",""
"sword1h_magic_all_t4_nameMain","Lame d'énergie",""
"shield_light_all_flavortext","Un bouclier léger, rapide à manier.","Found in the weapon file in /items"
"shield_light_cutout_t1_nameAdjective","Léger","Split names into Adjective+Main if 'Fire' etc sounds ok in between rather than in front."
"shield_light_cutout_t1_nameMain","Bouclier","Found in the base affixe in /affixes/implicits"
"shield_light_cutout_t2_nameAdjective","",""
"shield_light_cutout_t2_nameMain","Peltè",""
"shield_light_cutout_t3_nameAdjective","D'escarmouche",""
"shield_light_cutout_t3_nameMain","Bouclier",""
"shield_light_cutout_t4_nameAdjective","À échancrures",""
"shield_light_cutout_t4_nameMain","Bouclier",""
"shield_light_round_t1_nameAdjective","Rond",""
"shield_light_round_t1_nameMain","Bouclier",""
"shield_light_round_t2_nameAdjective","",""
"shield_light_round_t2_nameMain","Égide",""
"shield_light_round_t3_nameAdjective","",""
"shield_light_round_t3_nameMain","Targo",""
"shield_light_round_t4_nameAdjective","",""
"shield_light_round_t4_nameMain","Parma",""
"shield_heavy_all_flavortext","La première ligne de défense de tout hoplite.",""
"shield_heavy_round_t1_nameAdjective","En bronze",""
"shield_heavy_round_t1_nameMain","Bouclier",""
"shield_heavy_round_t2_nameAdjective","",""
"shield_heavy_round_t2_nameMain","Aspis",""
"shield_heavy_round_t3_nameAdjective","Bosselé",""
"shield_heavy_round_t3_nameMain","Bouclier",""
"shield_heavy_round_t4_nameAdjective","",""
"shield_heavy_round_t4_nameMain","Grand bouclier",""
"shield_heavy_tower_t1_nameAdjective","",""
"shield_heavy_tower_t1_nameMain","Bouclier tour",""
"shield_heavy_tower_t2_nameAdjective","",""
"shield_heavy_tower_t2_nameMain","Thyreos",""
"shield_heavy_tower_t3_nameAdjective","",""
"shield_heavy_tower_t3_nameMain","Scutum",""
"shield_heavy_tower_t4_nameAdjective","",""
"shield_heavy_tower_t4_nameMain","Rempart",""
"bow_normal_all_flavortext","Grâce à une prière à Apollon, les flèches frappent juste.","Found in the weapon file in /items"
"bow_normal_short_t1_nameAdjective","","Split names into Adjective+Main if 'Fire' etc sounds ok in between rather than in front."
"bow_normal_short_t1_nameMain","Arc","Found in the base affixe in /affixes/implicits"
"bow_normal_short_t2_nameAdjective","",""
"bow_normal_short_t2_nameMain","Arc de cavalerie",""
"bow_normal_short_t3_nameAdjective","",""
"bow_normal_short_t3_nameMain","Toxo",""
"bow_normal_short_t4_nameAdjective","Scythe",""
"bow_normal_short_t4_nameMain","Arc",""
"bow_normal_straight_t1_nameAdjective","",""
"bow_normal_straight_t1_nameMain","Arc",""
"bow_normal_straight_t2_nameAdjective","",""
"bow_normal_straight_t2_nameMain","Arc de chasse",""
"bow_normal_straight_t3_nameAdjective","Droit",""
"bow_normal_straight_t3_nameMain","Arc",""
"bow_normal_straight_t4_nameAdjective","Laminé",""
"bow_normal_straight_t4_nameMain","Arc",""
"bow_heavy_all_flavortext","Les arcs lourds nécessitent une grande force pour être bandés.",""
"bow_heavy_straight_t1_nameAdjective","Lourd",""
"bow_heavy_straight_t1_nameMain","Arc",""
"bow_heavy_straight_t2_nameAdjective","Militaire",""
"bow_heavy_straight_t2_nameMain","Arc long",""
"bow_heavy_straight_t3_nameAdjective","Militaire",""
"bow_heavy_straight_t3_nameMain","Arc",""
"bow_heavy_straight_t4_nameAdjective","Renforcé",""
"bow_heavy_straight_t4_nameMain","Arc",""
"bow_heavy_recurvre_t1_nameAdjective","À double courbure",""
"bow_heavy_recurvre_t1_nameMain","Arc",""
"bow_heavy_recurvre_t2_nameAdjective","",""
"bow_heavy_recurvre_t2_nameMain","Arc en corne",""
"bow_heavy_recurvre_t3_nameAdjective","",""
"bow_heavy_recurvre_t3_nameMain","Arc de guerre",""
"bow_heavy_recurvre_t4_nameAdjective","",""
"bow_heavy_recurvre_t4_nameMain","Grand arc",""
"staff_magic_helix_t1_nameAdjective","Enroulé","Split names into Adjective+Main if 'Fire' etc sounds ok in between rather than in front."
"staff_magic_helix_t1_nameMain","Bâton","Found in the base affixe in /affixes/implicits"
"staff_magic_helix_t2_nameAdjective","",""
"staff_magic_helix_t2_nameMain","Bâton de serpent",""
"staff_magic_helix_t3_nameAdjective","",""
"staff_magic_helix_t3_nameMain","Bâton à hélice",""
"staff_magic_helix_t4_nameAdjective","",""
"staff_magic_helix_t4_nameMain","Bâton à hélice","Placeholder, TDB"
"staff_magic_tripod_t1_nameAdjective","",""
"staff_magic_tripod_t1_nameMain","Bâton de triade",""
"staff_magic_tripod_t2_nameAdjective","",""
"staff_magic_tripod_t2_nameMain","Bâton d'icône",""
"staff_magic_tripod_t3_nameAdjective","",""
"staff_magic_tripod_t3_nameMain","Candélabre",""
"staff_magic_tripod_t4_nameAdjective","",""
"staff_magic_tripod_t4_nameMain","Candélabre","Placeholder, TDB"
"staff_magic_round_t1_nameAdjective","Ailé",""
"staff_magic_round_t1_nameMain","Bâton",""
"staff_magic_round_t2_nameAdjective","",""
"staff_magic_round_t2_nameMain","Bâton en croissant",""
"staff_magic_round_t3_nameAdjective","",""
"staff_magic_round_t3_nameMain","Bâton de prêtre",""
"staff_magic_round_t4_nameAdjective","",""
"staff_magic_round_t4_nameMain","Bâton de prêtre","Placeholder, TDB"
"thrown_light_all_flavortext",".",""
"thrown_light_dagger_t1_nameAdjective","",""
"thrown_light_dagger_t1_nameMain",".",""
"thrown_light_dagger_t2_nameAdjective","",""
"thrown_light_dagger_t2_nameMain",".",""
"thrown_light_dagger_t3_nameAdjective","",""
"thrown_light_dagger_t3_nameMain",".",""
"thrown_light_dagger_t4_nameAdjective","",""
"thrown_light_dagger_t4_nameMain",".",""
"thrown_heavy_all_flavortext",".","Thrown weapons will be added later."
"thrown_heavy_axe_t1_nameAdjective","",""
"thrown_heavy_axe_t1_nameMain",".",""
"thrown_heavy_axe_t2_nameAdjective","",""
"thrown_heavy_axe_t2_nameMain",".",""
"thrown_heavy_axe_t3_nameAdjective","",""
"thrown_heavy_axe_t3_nameMain",".",""
"thrown_heavy_axe_t4_nameAdjective","",""
"thrown_heavy_axe_t4_nameMain",".",""
"thrown_heavy_discus_t1_nameAdjective","",""
"thrown_heavy_discus_t1_nameMain",".",""
"thrown_heavy_discus_t2_nameAdjective","",""
"thrown_heavy_discus_t2_nameMain",".",""
"thrown_heavy_discus_t3_nameAdjective","",""
"thrown_heavy_discus_t3_nameMain",".",""
"thrown_heavy_discus_t4_nameAdjective","",""
"thrown_heavy_discus_t4_nameMain",".",""
"thrown_magic_all_flavortext",".",""
"thrown_magic_vial_t1_nameAdjective","",""
"thrown_magic_vial_t1_nameMain",".",""
"thrown_magic_vial_t2_nameAdjective","",""
"thrown_magic_vial_t2_nameMain",".",""
"thrown_magic_vial_t3_nameAdjective","",""
"thrown_magic_vial_t3_nameMain",".",""
"thrown_magic_vial_t4_nameAdjective","",""
"thrown_magic_vial_t4_nameMain",".",""
"talisman_normal_chains_t1_nameAdjective","","Split names into Adjective+Main if 'Fire' etc sounds ok in between rather than in front."
"talisman_normal_chains_t1_nameMain","Carillon","Found in the base affixe in /affixes/implicits"
"talisman_normal_chains_t2_nameAdjective","",""
"talisman_normal_chains_t2_nameMain","Pendule",""
"talisman_normal_chains_t3_nameAdjective","",""
"talisman_normal_chains_t3_nameMain","Talisman",""
"talisman_normal_chains_t4_nameAdjective","",""
"talisman_normal_chains_t4_nameMain","Phylactère",""
"talisman_normal_vase_t1_nameAdjective","",""
"talisman_normal_vase_t1_nameMain","Vase",""
"talisman_normal_vase_t2_nameAdjective","",""
"talisman_normal_vase_t2_nameMain","Vaisseau",""
"talisman_normal_vase_t3_nameAdjective","",""
"talisman_normal_vase_t3_nameMain","Réceptacle",""
"talisman_normal_vase_t4_nameAdjective","",""
"talisman_normal_vase_t4_nameMain","Reliquaire",""
"talisman_normal_censer_t1_nameAdjective","",""
"talisman_normal_censer_t1_nameMain","Encensoir",""
"talisman_normal_censer_t2_nameAdjective","",""
"talisman_normal_censer_t2_nameMain","Brûle-parfum",""
"talisman_normal_censer_t3_nameAdjective","",""
"talisman_normal_censer_t3_nameMain","Porte-encens",""
"talisman_normal_censer_t4_nameAdjective","",""
"talisman_normal_censer_t4_nameMain","Thuriféraire",""
"talisman_normal_cunning_flavortext","Les objets rituels offrent un grand pouvoir à ceux qui savent les manipuler.",""
"talisman_normal_resolve_flavortext","L'essence contenue à l'intérieur vous aide à vous concentrer.",""
"staff_magic_fire_flavortext","Ce bâton canalise les pouvoirs ardents de la terre.",""
"staff_magic_cold_flavortext","Ce bâton canalise le pouvoir glacial de la mer.",""
"staff_magic_poison_flavortext","Ce bâton canalise le côté venimeux de la nature.",""
"staff_magic_spirit_flavortext","Un bâton imprégné du pouvoir de l'Hadès.",""
"staff_magic_physical_flavortext","Un bâton inhabituel qui émet une onde de choc.",""
"staff_magic_lightning_flavortext","Ce bâton canalise les pouvoirs électriques des nuages.",""
"axe1h_normal_alt_flavortext_lightning","Une hache imprégnée de la puissance des tempêtes.",""
"blunt1h_normal_alt_flavortext_fire","Frappe comme un rocher enflammé.",""
"dagger_normal_alt_flavortext_poison","Une lame d'assassin, enduite de venin d'araignée.",""
"dagger_normal_alt_flavortext_lightning","Frappe aussi vite qu'un éclair.",""
"spear1h_normal_alt_flavortext_lightning","Une lance agile qui crépite d'électricité.",""
"spear1h_normal_alt_flavortext_poison","Ceux qui sont frappés par des lances empoisonnées survivent rarement pour le raconter.",""
"spear1h_ornate_alt_flavortext_cold","La pointe de cette lance est d'un froid glacial.",""
"spear1h_ornate_alt_flavortext_fire","Une lance brûlante utilisée pour embrocher et immoler ses ennemis.",""
"bow_heavy_alt_flavortext_fire","Transforme les ennemis en pelotes d'épingles enflammées.",""
"bow_heavy_alt_flavortext_cold","La mort glacée venue de loin.",""
"bow_normal_alt_flavortext_poison","Lorsqu'elle est frappée par des flèches enduites de venin, la proie du chasseur ne va jamais bien loin.",""
"bow_normal_alt_flavortext_lightning","Les flèches frappent comme la foudre tombée des cieux.",""
