Key,SourceString,DevComment
"suffix_1_IncrCritDmgMultiplier.TitleText","of Devastation",""
"suffix_1_Knowledge.TitleText","of Insight",""
"suffix_1_LessEnergyReserved.TitleText","of Enchantment",""
"suffix_1_Might.TitleText","of Might",""
"suffix_1_PerGlancingHitsChance.TitleText","of Parrying",""
"suffix_1_PerIncreasedAilmentChance.TitleText","of Affliction",""
"suffix_1_PerIncreasedAilmentDuration.TitleText","of Suffering",""
"suffix_1_PerIncreasedAilmentPower.TitleText","of Ailment",""
"suffix_1_PerIncreasedAreaDmg.TitleText","of Devastation",""
"suffix_1_PerIncreasedAttackSpeed.Levels(1).TitleText","of Haste",""
"suffix_1_PerIncreasedAttackSpeed.Levels(2).TitleText","of Speed",""
"suffix_1_PerIncreasedAttackSpeed.Levels(3).TitleText","of Alacrity",""
"suffix_1_PerIncreasedCastSpeed.Levels(0).TitleText","of Focus",""
"suffix_1_PerIncreasedCastSpeed.Levels(1).TitleText","of Haste",""
"suffix_1_PerIncreasedCastSpeed.Levels(2).TitleText","of Conjuring",""
"suffix_1_PerIncreasedCastSpeed.Levels(3).TitleText","of Cataclysm",""
"suffix_1_PerIncreasedCooldownSpeed.TitleText","of Concentration",""
"suffix_1_PerIncreasedDodgeRange.TitleText","of the Athlete",""
"suffix_1_PerIncreasedMovementSpeed.TitleText","of Journeying",""
"suffix_1_PerIncreasedNatureDmg.TitleText","of Nature",""
"suffix_1_PerIncreasedPhysicalDmg.TitleText","of Carnage",""
"suffix_1_PerIncreasedProjectileDmg.TitleText","of Hunting",""
"suffix_1_PerIncreasedSpeed.TitleText","of the Lynx",""
"suffix_1_PerIncreasedThermalDmg.TitleText","of Temperature",""
"suffix_1_PerMovementSkillCooldownSpeed.TitleText","of Phasing",""
"suffix_1_PerNatureRes.TitleText","of Harmony",""
"suffix_1_PerPhysicalRes.TitleText","of Durability",""
"suffix_1_PerThermalRes.TitleText","of Insulation",""
"suffix_1_PerWeaponCritChance.TitleText","of Supremacy",""
"suffix_1_Vigor.TitleText","of Endurance",""
"suffix_1_x3_HealthRegenPerSecond.TitleText","of Regeneration",""
"suffix_1_PerIncreasedAttackSpeed.Levels(0).TitleText","of Quickness",""
"suffix_1_Agility.TitleText","of Adroitness",""
"suffix_1_summons_AddRes_All","of Durability","replaces AllPetResistances above  11/6/25"
"suffix_1_summons_PerIncreasedHealth","of Servitude","replaces MorePetHeathAndArmor above  11/6/25"
"suffix_1_summons_TagReducedCost","of Summoning","added  11/6/25"
"suffix_1_summons_PerIncreasedLifetime","of Continuance","added  11/6/25"
"suffix_1_summons_AddLifestealPercent","of Convocation ","replaces PerPetLifesteal above  11/6/25"
